Code du département;Libellé du département;Code de la commune;Libellé de la commune;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Non-Exprimés;% Non-Exp/Ins;% Non-Exp/Vot;Exprimés;% Exp/Ins;% Exp/Vot;Année;Numéro de tour;Métropole
42;Loire;218;Saint-Etienne;1024;497;48.54;527;51.46;7;0.68;1.33;520;50.78;98.67;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;836;376;44.98;460;55.02;13;1.56;2.83;447;53.47;97.17;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;793;325;40.98;468;59.02;7;0.88;1.5;461;58.13;98.5;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1089;528;48.48;561;51.52;13;1.19;2.32;548;50.32;97.68;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1225;566;46.2;659;53.8;24;1.96;3.64;635;51.84;96.36;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1170;595;50.85;575;49.15;13;1.11;2.26;562;48.03;97.74;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1173;678;57.8;495;42.2;15;1.28;3.03;480;40.92;96.97;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1030;480;46.6;550;53.4;12;1.17;2.18;538;52.23;97.82;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1110;529;47.66;581;52.34;18;1.62;3.1;563;50.72;96.9;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;954;458;48.01;496;51.99;22;2.31;4.44;474;49.69;95.56;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;597;135;22.61;462;77.39;15;2.51;3.25;447;74.87;96.75;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1281;577;45.04;704;54.96;20;1.56;2.84;684;53.4;97.16;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1163;538;46.26;625;53.74;11;0.95;1.76;614;52.79;98.24;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1059;491;46.36;568;53.64;9;0.85;1.58;559;52.79;98.42;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1108;471;42.51;637;57.49;14;1.26;2.2;623;56.23;97.8;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;985;415;42.13;570;57.87;11;1.12;1.93;559;56.75;98.07;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1139;556;48.81;583;51.19;14;1.23;2.4;569;49.96;97.6;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1207;464;38.44;743;61.56;18;1.49;2.42;725;60.07;97.58;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;794;400;50.38;394;49.62;7;0.88;1.78;387;48.74;98.22;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;674;373;55.34;301;44.66;9;1.34;2.99;292;43.32;97.01;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;921;550;59.72;371;40.28;6;0.65;1.62;365;39.63;98.38;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;689;441;64.01;248;35.99;1;0.15;0.4;247;35.85;99.6;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;798;414;51.88;384;48.12;6;0.75;1.56;378;47.37;98.44;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1287;623;48.41;664;51.59;10;0.78;1.51;654;50.82;98.49;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1007;482;47.86;525;52.14;16;1.59;3.05;509;50.55;96.95;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;474;10;2.11;464;97.89;0;0.0;0.0;464;97.89;100.0;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1077;440;40.85;637;59.15;8;0.74;1.26;629;58.4;98.74;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;919;412;44.83;507;55.17;19;2.07;3.75;488;53.1;96.25;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;754;368;48.81;386;51.19;12;1.59;3.11;374;49.6;96.89;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1044;512;49.04;532;50.96;8;0.77;1.5;524;50.19;98.5;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;891;378;42.42;513;57.58;17;1.91;3.31;496;55.67;96.69;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;795;431;54.21;364;45.79;8;1.01;2.2;356;44.78;97.8;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;940;438;46.6;502;53.4;9;0.96;1.79;493;52.45;98.21;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;862;376;43.62;486;56.38;11;1.28;2.26;475;55.1;97.74;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;874;395;45.19;479;54.81;12;1.37;2.51;467;53.43;97.49;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;836;311;37.2;525;62.8;13;1.56;2.48;512;61.24;97.52;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;966;435;45.03;531;54.97;18;1.86;3.39;513;53.11;96.61;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1370;797;58.18;573;41.82;23;1.68;4.01;550;40.15;95.99;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1014;547;53.94;467;46.06;7;0.69;1.5;460;45.36;98.5;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1143;701;61.33;442;38.67;10;0.87;2.26;432;37.8;97.74;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1237;666;53.84;571;46.16;14;1.13;2.45;557;45.03;97.55;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1275;601;47.14;674;52.86;19;1.49;2.82;655;51.37;97.18;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1170;588;50.26;582;49.74;20;1.71;3.44;562;48.03;96.56;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;655;386;58.93;269;41.07;5;0.76;1.86;264;40.31;98.14;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;877;448;51.08;429;48.92;10;1.14;2.33;419;47.78;97.67;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1089;608;55.83;481;44.17;10;0.92;2.08;471;43.25;97.92;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;987;595;60.28;392;39.72;9;0.91;2.3;383;38.8;97.7;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;811;388;47.84;423;52.16;10;1.23;2.36;413;50.92;97.64;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;630;325;51.59;305;48.41;7;1.11;2.3;298;47.3;97.7;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;921;419;45.49;502;54.51;7;0.76;1.39;495;53.75;98.61;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;685;368;53.72;317;46.28;11;1.61;3.47;306;44.67;96.53;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1042;572;54.89;470;45.11;10;0.96;2.13;460;44.15;97.87;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1173;628;53.54;545;46.46;17;1.45;3.12;528;45.01;96.88;2014;1;Saint-Étienne
42;Loire;218;Saint-Etienne;1173;476;40.58;697;59.42;19;1.62;2.73;678;57.8;97.27;2014;1;Saint-Étienne
42;Loire;222;Saint-Galmier;993;334;33.64;659;66.36;20;2.01;3.03;639;64.35;96.97;2014;1;Saint-Étienne
42;Loire;222;Saint-Galmier;948;338;35.65;610;64.35;23;2.43;3.77;587;61.92;96.23;2014;1;Saint-Étienne
42;Loire;222;Saint-Galmier;1026;295;28.75;731;71.25;15;1.46;2.05;716;69.79;97.95;2014;1;Saint-Étienne
42;Loire;222;Saint-Galmier;1001;320;31.97;681;68.03;21;2.1;3.08;660;65.93;96.92;2014;1;Saint-Étienne
42;Loire;223;Saint-Genest-Lerpt;975;317;32.51;658;67.49;22;2.26;3.34;636;65.23;96.66;2014;1;Saint-Étienne
42;Loire;223;Saint-Genest-Lerpt;886;297;33.52;589;66.48;17;1.92;2.89;572;64.56;97.11;2014;1;Saint-Étienne
42;Loire;223;Saint-Genest-Lerpt;765;308;40.26;457;59.74;25;3.27;5.47;432;56.47;94.53;2014;1;Saint-Étienne
42;Loire;223;Saint-Genest-Lerpt;834;242;29.02;592;70.98;24;2.88;4.05;568;68.11;95.95;2014;1;Saint-Étienne
42;Loire;223;Saint-Genest-Lerpt;912;304;33.33;608;66.67;20;2.19;3.29;588;64.47;96.71;2014;1;Saint-Étienne
42;Loire;225;Genilac;1067;373;34.96;694;65.04;25;2.34;3.6;669;62.7;96.4;2014;1;Saint-Étienne
42;Loire;225;Genilac;996;340;34.14;656;65.86;16;1.61;2.44;640;64.26;97.56;2014;1;Saint-Étienne
42;Loire;225;Genilac;692;130;18.79;562;81.21;17;2.46;3.02;545;78.76;96.98;2014;1;Saint-Étienne
42;Loire;234;Saint-Héand;851;207;24.32;644;75.68;24;2.82;3.73;620;72.86;96.27;2014;1;Saint-Étienne
42;Loire;234;Saint-Héand;947;250;26.4;697;73.6;18;1.9;2.58;679;71.7;97.42;2014;1;Saint-Étienne
42;Loire;234;Saint-Héand;1017;263;25.86;754;74.14;15;1.47;1.99;739;72.66;98.01;2014;1;Saint-Étienne
42;Loire;237;Saint-Jean-Bonnefonds;999;408;40.84;591;59.16;8;0.8;1.35;583;58.36;98.65;2014;1;Saint-Étienne
42;Loire;237;Saint-Jean-Bonnefonds;944;333;35.28;611;64.72;10;1.06;1.64;601;63.67;98.36;2014;1;Saint-Étienne
42;Loire;237;Saint-Jean-Bonnefonds;893;364;40.76;529;59.24;14;1.57;2.65;515;57.67;97.35;2014;1;Saint-Étienne
42;Loire;237;Saint-Jean-Bonnefonds;931;370;39.74;561;60.26;10;1.07;1.78;551;59.18;98.22;2014;1;Saint-Étienne
42;Loire;237;Saint-Jean-Bonnefonds;975;365;37.44;610;62.56;22;2.26;3.61;588;60.31;96.39;2014;1;Saint-Étienne
42;Loire;242;Saint-Joseph;689;191;27.72;498;72.28;17;2.47;3.41;481;69.81;96.59;2014;1;Saint-Étienne
42;Loire;242;Saint-Joseph;705;283;40.14;422;59.86;13;1.84;3.08;409;58.01;96.92;2014;1;Saint-Étienne
42;Loire;259;Saint-Martin-la-Plaine;907;282;31.09;625;68.91;21;2.32;3.36;604;66.59;96.64;2014;1;Saint-Étienne
42;Loire;259;Saint-Martin-la-Plaine;799;291;36.42;508;63.58;18;2.25;3.54;490;61.33;96.46;2014;1;Saint-Étienne
42;Loire;259;Saint-Martin-la-Plaine;1008;317;31.45;691;68.55;15;1.49;2.17;676;67.06;97.83;2014;1;Saint-Étienne
42;Loire;262;Saint-Maurice-en-Gourgois;1194;434;36.35;760;63.65;122;10.22;16.05;638;53.43;83.95;2014;1;Saint-Étienne
42;Loire;266;Saint-Nizier-de-Fornas;499;162;32.46;337;67.54;9;1.8;2.67;328;65.73;97.33;2014;1;Saint-Étienne
42;Loire;270;Saint-Paul-en-Cornillon;637;246;38.62;391;61.38;68;10.68;17.39;323;50.71;82.61;2014;1;Saint-Étienne
42;Loire;270;Saint-Paul-en-Cornillon;377;182;48.28;195;51.72;30;7.96;15.38;165;43.77;84.62;2014;1;Saint-Étienne
42;Loire;271;Saint-Paul-en-Jarez;942;281;29.83;661;70.17;24;2.55;3.63;637;67.62;96.37;2014;1;Saint-Étienne
42;Loire;271;Saint-Paul-en-Jarez;1014;340;33.53;674;66.47;35;3.45;5.19;639;63.02;94.81;2014;1;Saint-Étienne
42;Loire;271;Saint-Paul-en-Jarez;1020;321;31.47;699;68.53;21;2.06;3.0;678;66.47;97.0;2014;1;Saint-Étienne
42;Loire;275;Saint-Priest-en-Jarez;1028;299;29.09;729;70.91;30;2.92;4.12;699;68.0;95.88;2014;1;Saint-Étienne
42;Loire;275;Saint-Priest-en-Jarez;1037;394;37.99;643;62.01;15;1.45;2.33;628;60.56;97.67;2014;1;Saint-Étienne
42;Loire;275;Saint-Priest-en-Jarez;1082;396;36.6;686;63.4;12;1.11;1.75;674;62.29;98.25;2014;1;Saint-Étienne
42;Loire;275;Saint-Priest-en-Jarez;1027;375;36.51;652;63.49;25;2.43;3.83;627;61.05;96.17;2014;1;Saint-Étienne
42;Loire;283;Saint-Romain-en-Jarez;913;205;22.45;708;77.55;23;2.52;3.25;685;75.03;96.75;2014;1;Saint-Étienne
42;Loire;302;Sorbiers;1216;370;30.43;846;69.57;39;3.21;4.61;807;66.37;95.39;2014;1;Saint-Étienne
42;Loire;302;Sorbiers;1253;441;35.2;812;64.8;36;2.87;4.43;776;61.93;95.57;2014;1;Saint-Étienne
42;Loire;302;Sorbiers;1051;384;36.54;667;63.46;27;2.57;4.05;640;60.89;95.95;2014;1;Saint-Étienne
42;Loire;302;Sorbiers;1268;392;30.91;876;69.09;21;1.66;2.4;855;67.43;97.6;2014;1;Saint-Étienne
42;Loire;302;Sorbiers;1140;420;36.84;720;63.16;27;2.37;3.75;693;60.79;96.25;2014;1;Saint-Étienne
42;Loire;305;La Talaudière;1072;601;56.06;471;43.94;106;9.89;22.51;365;34.05;77.49;2014;1;Saint-Étienne
42;Loire;305;La Talaudière;1142;603;52.8;539;47.2;152;13.31;28.2;387;33.89;71.8;2014;1;Saint-Étienne
42;Loire;305;La Talaudière;1081;553;51.16;528;48.84;175;16.19;33.14;353;32.65;66.86;2014;1;Saint-Étienne
42;Loire;305;La Talaudière;1131;600;53.05;531;46.95;144;12.73;27.12;387;34.22;72.88;2014;1;Saint-Étienne
42;Loire;307;Tartaras;541;202;37.34;339;62.66;23;4.25;6.78;316;58.41;93.22;2014;1;Saint-Étienne
42;Loire;308;La Terrasse-sur-Dorlay;571;139;24.34;432;75.66;11;1.93;2.55;421;73.73;97.45;2014;1;Saint-Étienne
42;Loire;311;La Tour-en-Jarez;929;423;45.53;506;54.47;79;8.5;15.61;427;45.96;84.39;2014;1;Saint-Étienne
42;Loire;316;Unieux;774;249;32.17;525;67.83;12;1.55;2.29;513;66.28;97.71;2014;1;Saint-Étienne
42;Loire;316;Unieux;1080;368;34.07;712;65.93;15;1.39;2.11;697;64.54;97.89;2014;1;Saint-Étienne
42;Loire;316;Unieux;754;225;29.84;529;70.16;12;1.59;2.27;517;68.57;97.73;2014;1;Saint-Étienne
42;Loire;316;Unieux;1229;390;31.73;839;68.27;24;1.95;2.86;815;66.31;97.14;2014;1;Saint-Étienne
42;Loire;316;Unieux;1116;359;32.17;757;67.83;25;2.24;3.3;732;65.59;96.7;2014;1;Saint-Étienne
42;Loire;316;Unieux;993;332;33.43;661;66.57;19;1.91;2.87;642;64.65;97.13;2014;1;Saint-Étienne
42;Loire;320;Valfleury;460;141;30.65;319;69.35;5;1.09;1.57;314;68.26;98.43;2014;1;Saint-Étienne
42;Loire;322;La Valla-en-Gier;684;280;40.94;404;59.06;25;3.65;6.19;379;55.41;93.81;2014;1;Saint-Étienne
42;Loire;330;Villars;824;259;31.43;565;68.57;17;2.06;3.01;548;66.5;96.99;2014;1;Saint-Étienne
42;Loire;330;Villars;1022;343;33.56;679;66.44;25;2.45;3.68;654;63.99;96.32;2014;1;Saint-Étienne
42;Loire;330;Villars;912;328;35.96;584;64.04;30;3.29;5.14;554;60.75;94.86;2014;1;Saint-Étienne
42;Loire;330;Villars;858;332;38.69;526;61.31;19;2.21;3.61;507;59.09;96.39;2014;1;Saint-Étienne
42;Loire;330;Villars;841;328;39.0;513;61.0;33;3.92;6.43;480;57.07;93.57;2014;1;Saint-Étienne
42;Loire;330;Villars;901;334;37.07;567;62.93;27;3.0;4.76;540;59.93;95.24;2014;1;Saint-Étienne
42;Loire;330;Villars;833;233;27.97;600;72.03;20;2.4;3.33;580;69.63;96.67;2014;1;Saint-Étienne
76;Seine-Maritime;5;Amfreville-la-Mi-Voie;1072;640;59.7;432;40.3;66;6.16;15.28;366;34.14;84.72;2014;1;Rouen
76;Seine-Maritime;5;Amfreville-la-Mi-Voie;1131;658;58.18;473;41.82;116;10.26;24.52;357;31.56;75.48;2014;1;Rouen
76;Seine-Maritime;20;Anneville-Ambourville;760;257;33.82;503;66.18;94;12.37;18.69;409;53.82;81.31;2014;1;Rouen
76;Seine-Maritime;20;Anneville-Ambourville;154;55;35.71;99;64.29;17;11.04;17.17;82;53.25;82.83;2014;1;Rouen
76;Seine-Maritime;39;Les Authieux-sur-le-Port-Saint-Ouen;979;241;24.62;738;75.38;20;2.04;2.71;718;73.34;97.29;2014;1;Rouen
76;Seine-Maritime;56;Bardouville;471;94;19.96;377;80.04;14;2.97;3.71;363;77.07;96.29;2014;1;Rouen
76;Seine-Maritime;69;Belbeuf;856;357;41.71;499;58.29;63;7.36;12.63;436;50.93;87.37;2014;1;Rouen
76;Seine-Maritime;69;Belbeuf;951;531;55.84;420;44.16;69;7.26;16.43;351;36.91;83.57;2014;1;Rouen
76;Seine-Maritime;88;Berville-sur-Seine;389;72;18.51;317;81.49;6;1.54;1.89;311;79.95;98.11;2014;1;Rouen
76;Seine-Maritime;95;Bihorel;1014;294;28.99;720;71.01;26;2.56;3.61;694;68.44;96.39;2014;1;Rouen
76;Seine-Maritime;95;Bihorel;826;235;28.45;591;71.55;42;5.08;7.11;549;66.46;92.89;2014;1;Rouen
76;Seine-Maritime;95;Bihorel;745;271;36.38;474;63.62;14;1.88;2.95;460;61.74;97.05;2014;1;Rouen
76;Seine-Maritime;95;Bihorel;746;286;38.34;460;61.66;23;3.08;5.0;437;58.58;95.0;2014;1;Rouen
76;Seine-Maritime;95;Bihorel;647;238;36.79;409;63.21;31;4.79;7.58;378;58.42;92.42;2014;1;Rouen
76;Seine-Maritime;95;Bihorel;971;333;34.29;638;65.71;37;3.81;5.8;601;61.89;94.2;2014;1;Rouen
76;Seine-Maritime;95;Bihorel;743;296;39.84;447;60.16;24;3.23;5.37;423;56.93;94.63;2014;1;Rouen
76;Seine-Maritime;95;Bihorel;635;239;37.64;396;62.36;19;2.99;4.8;377;59.37;95.2;2014;1;Rouen
76;Seine-Maritime;103;Bonsecours;1106;454;41.05;652;58.95;25;2.26;3.83;627;56.69;96.17;2014;1;Rouen
76;Seine-Maritime;103;Bonsecours;941;387;41.13;554;58.87;15;1.59;2.71;539;57.28;97.29;2014;1;Rouen
76;Seine-Maritime;103;Bonsecours;192;70;36.46;122;63.54;7;3.65;5.74;115;59.9;94.26;2014;1;Rouen
76;Seine-Maritime;103;Bonsecours;1164;388;33.33;776;66.67;31;2.66;3.99;745;64.0;96.01;2014;1;Rouen
76;Seine-Maritime;103;Bonsecours;956;286;29.92;670;70.08;27;2.82;4.03;643;67.26;95.97;2014;1;Rouen
76;Seine-Maritime;103;Bonsecours;870;354;40.69;516;59.31;14;1.61;2.71;502;57.7;97.29;2014;1;Rouen
76;Seine-Maritime;108;Bois-Guillaume;1031;443;42.97;588;57.03;31;3.01;5.27;557;54.03;94.73;2014;1;Rouen
76;Seine-Maritime;108;Bois-Guillaume;900;330;36.67;570;63.33;28;3.11;4.91;542;60.22;95.09;2014;1;Rouen
76;Seine-Maritime;108;Bois-Guillaume;946;475;50.21;471;49.79;25;2.64;5.31;446;47.15;94.69;2014;1;Rouen
76;Seine-Maritime;108;Bois-Guillaume;740;331;44.73;409;55.27;14;1.89;3.42;395;53.38;96.58;2014;1;Rouen
76;Seine-Maritime;108;Bois-Guillaume;1144;450;39.34;694;60.66;41;3.58;5.91;653;57.08;94.09;2014;1;Rouen
76;Seine-Maritime;108;Bois-Guillaume;976;435;44.57;541;55.43;35;3.59;6.47;506;51.84;93.53;2014;1;Rouen
76;Seine-Maritime;108;Bois-Guillaume;1114;546;49.01;568;50.99;46;4.13;8.1;522;46.86;91.9;2014;1;Rouen
76;Seine-Maritime;108;Bois-Guillaume;1163;471;40.5;692;59.5;41;3.53;5.92;651;55.98;94.08;2014;1;Rouen
76;Seine-Maritime;108;Bois-Guillaume;924;386;41.77;538;58.23;23;2.49;4.28;515;55.74;95.72;2014;1;Rouen
76;Seine-Maritime;108;Bois-Guillaume;898;384;42.76;514;57.24;28;3.12;5.45;486;54.12;94.55;2014;1;Rouen
76;Seine-Maritime;108;Bois-Guillaume;1178;574;48.73;604;51.27;42;3.57;6.95;562;47.71;93.05;2014;1;Rouen
76;Seine-Maritime;116;Boos;910;367;40.33;543;59.67;25;2.75;4.6;518;56.92;95.4;2014;1;Rouen
76;Seine-Maritime;116;Boos;848;323;38.09;525;61.91;19;2.24;3.62;506;59.67;96.38;2014;1;Rouen
76;Seine-Maritime;116;Boos;947;313;33.05;634;66.95;28;2.96;4.42;606;63.99;95.58;2014;1;Rouen
76;Seine-Maritime;131;La Bouille;498;103;20.68;395;79.32;14;2.81;3.54;381;76.51;96.46;2014;1;Rouen
76;Seine-Maritime;157;Canteleu;918;349;38.02;569;61.98;27;2.94;4.75;542;59.04;95.25;2014;1;Rouen
76;Seine-Maritime;157;Canteleu;774;331;42.76;443;57.24;13;1.68;2.93;430;55.56;97.07;2014;1;Rouen
76;Seine-Maritime;157;Canteleu;594;268;45.12;326;54.88;10;1.68;3.07;316;53.2;96.93;2014;1;Rouen
76;Seine-Maritime;157;Canteleu;536;271;50.56;265;49.44;8;1.49;3.02;257;47.95;96.98;2014;1;Rouen
76;Seine-Maritime;157;Canteleu;623;228;36.6;395;63.4;17;2.73;4.3;378;60.67;95.7;2014;1;Rouen
76;Seine-Maritime;157;Canteleu;687;330;48.03;357;51.97;13;1.89;3.64;344;50.07;96.36;2014;1;Rouen
76;Seine-Maritime;157;Canteleu;830;249;30.0;581;70.0;24;2.89;4.13;557;67.11;95.87;2014;1;Rouen
76;Seine-Maritime;157;Canteleu;883;350;39.64;533;60.36;15;1.7;2.81;518;58.66;97.19;2014;1;Rouen
76;Seine-Maritime;157;Canteleu;815;429;52.64;386;47.36;12;1.47;3.11;374;45.89;96.89;2014;1;Rouen
76;Seine-Maritime;157;Canteleu;1066;375;35.18;691;64.82;29;2.72;4.2;662;62.1;95.8;2014;1;Rouen
76;Seine-Maritime;157;Canteleu;623;257;41.25;366;58.75;16;2.57;4.37;350;56.18;95.63;2014;1;Rouen
76;Seine-Maritime;157;Canteleu;452;179;39.6;273;60.4;3;0.66;1.1;270;59.73;98.9;2014;1;Rouen
76;Seine-Maritime;157;Canteleu;191;70;36.65;121;63.35;2;1.05;1.65;119;62.3;98.35;2014;1;Rouen
76;Seine-Maritime;165;Caudebec-lès-Elbeuf;975;460;47.18;515;52.82;26;2.67;5.05;489;50.15;94.95;2014;1;Rouen
76;Seine-Maritime;165;Caudebec-lès-Elbeuf;1168;433;37.07;735;62.93;43;3.68;5.85;692;59.25;94.15;2014;1;Rouen
76;Seine-Maritime;165;Caudebec-lès-Elbeuf;935;477;51.02;458;48.98;15;1.6;3.28;443;47.38;96.72;2014;1;Rouen
76;Seine-Maritime;165;Caudebec-lès-Elbeuf;881;307;34.85;574;65.15;25;2.84;4.36;549;62.32;95.64;2014;1;Rouen
76;Seine-Maritime;165;Caudebec-lès-Elbeuf;841;356;42.33;485;57.67;21;2.5;4.33;464;55.17;95.67;2014;1;Rouen
76;Seine-Maritime;165;Caudebec-lès-Elbeuf;965;459;47.56;506;52.44;28;2.9;5.53;478;49.53;94.47;2014;1;Rouen
76;Seine-Maritime;165;Caudebec-lès-Elbeuf;1017;426;41.89;591;58.11;25;2.46;4.23;566;55.65;95.77;2014;1;Rouen
76;Seine-Maritime;178;Cléon;819;288;35.16;531;64.84;24;2.93;4.52;507;61.9;95.48;2014;1;Rouen
76;Seine-Maritime;178;Cléon;838;297;35.44;541;64.56;23;2.74;4.25;518;61.81;95.75;2014;1;Rouen
76;Seine-Maritime;178;Cléon;540;296;54.81;244;45.19;7;1.3;2.87;237;43.89;97.13;2014;1;Rouen
76;Seine-Maritime;178;Cléon;1053;596;56.6;457;43.4;25;2.37;5.47;432;41.03;94.53;2014;1;Rouen
76;Seine-Maritime;212;Darnétal;1000;400;40.0;600;60.0;16;1.6;2.67;584;58.4;97.33;2014;1;Rouen
76;Seine-Maritime;212;Darnétal;899;438;48.72;461;51.28;11;1.22;2.39;450;50.06;97.61;2014;1;Rouen
76;Seine-Maritime;212;Darnétal;1101;513;46.59;588;53.41;12;1.09;2.04;576;52.32;97.96;2014;1;Rouen
76;Seine-Maritime;212;Darnétal;902;324;35.92;578;64.08;7;0.78;1.21;571;63.3;98.79;2014;1;Rouen
76;Seine-Maritime;212;Darnétal;1335;535;40.07;800;59.93;17;1.27;2.12;783;58.65;97.88;2014;1;Rouen
76;Seine-Maritime;212;Darnétal;622;309;49.68;313;50.32;7;1.13;2.24;306;49.2;97.76;2014;1;Rouen
76;Seine-Maritime;216;Déville-lès-Rouen;893;440;49.27;453;50.73;22;2.46;4.86;431;48.26;95.14;2014;1;Rouen
76;Seine-Maritime;216;Déville-lès-Rouen;778;363;46.66;415;53.34;30;3.86;7.23;385;49.49;92.77;2014;1;Rouen
76;Seine-Maritime;216;Déville-lès-Rouen;874;416;47.6;458;52.4;22;2.52;4.8;436;49.89;95.2;2014;1;Rouen
76;Seine-Maritime;216;Déville-lès-Rouen;922;448;48.59;474;51.41;25;2.71;5.27;449;48.7;94.73;2014;1;Rouen
76;Seine-Maritime;216;Déville-lès-Rouen;684;315;46.05;369;53.95;22;3.22;5.96;347;50.73;94.04;2014;1;Rouen
76;Seine-Maritime;216;Déville-lès-Rouen;669;341;50.97;328;49.03;15;2.24;4.57;313;46.79;95.43;2014;1;Rouen
76;Seine-Maritime;216;Déville-lès-Rouen;702;294;41.88;408;58.12;12;1.71;2.94;396;56.41;97.06;2014;1;Rouen
76;Seine-Maritime;216;Déville-lès-Rouen;838;441;52.63;397;47.37;24;2.86;6.05;373;44.51;93.95;2014;1;Rouen
76;Seine-Maritime;216;Déville-lès-Rouen;739;381;51.56;358;48.44;17;2.3;4.75;341;46.14;95.25;2014;1;Rouen
76;Seine-Maritime;222;Duclair;1141;383;33.57;758;66.43;29;2.54;3.83;729;63.89;96.17;2014;1;Rouen
76;Seine-Maritime;222;Duclair;909;324;35.64;585;64.36;30;3.3;5.13;555;61.06;94.87;2014;1;Rouen
76;Seine-Maritime;222;Duclair;1078;333;30.89;745;69.11;19;1.76;2.55;726;67.35;97.45;2014;1;Rouen
76;Seine-Maritime;231;Elbeuf;1293;737;57.0;556;43.0;33;2.55;5.94;523;40.45;94.06;2014;1;Rouen
76;Seine-Maritime;231;Elbeuf;1193;625;52.39;568;47.61;43;3.6;7.57;525;44.01;92.43;2014;1;Rouen
76;Seine-Maritime;231;Elbeuf;1238;621;50.16;617;49.84;24;1.94;3.89;593;47.9;96.11;2014;1;Rouen
76;Seine-Maritime;231;Elbeuf;1156;548;47.4;608;52.6;32;2.77;5.26;576;49.83;94.74;2014;1;Rouen
76;Seine-Maritime;231;Elbeuf;1066;548;51.41;518;48.59;39;3.66;7.53;479;44.93;92.47;2014;1;Rouen
76;Seine-Maritime;231;Elbeuf;1122;559;49.82;563;50.18;21;1.87;3.73;542;48.31;96.27;2014;1;Rouen
76;Seine-Maritime;231;Elbeuf;790;276;34.94;514;65.06;37;4.68;7.2;477;60.38;92.8;2014;1;Rouen
76;Seine-Maritime;231;Elbeuf;794;400;50.38;394;49.62;22;2.77;5.58;372;46.85;94.42;2014;1;Rouen
76;Seine-Maritime;231;Elbeuf;862;289;33.53;573;66.47;37;4.29;6.46;536;62.18;93.54;2014;1;Rouen
76;Seine-Maritime;237;Epinay-sur-Duclair;394;151;38.32;243;61.68;18;4.57;7.41;225;57.11;92.59;2014;1;Rouen
76;Seine-Maritime;273;Fontaine-sous-Préaux;426;163;38.26;263;61.74;13;3.05;4.94;250;58.69;95.06;2014;1;Rouen
76;Seine-Maritime;282;Freneuse;742;268;36.12;474;63.88;28;3.77;5.91;446;60.11;94.09;2014;1;Rouen
