Code du département,Libellé du département,Code de la commune,Libellé de la commune,Inscrits,Abstentions,% Abs/Ins,Votants,% Vot/Ins,Non-Exprimés,% Non-Exp/Ins,% Non-Exp/Vot,Exprimés,% Exp/Ins,% Exp/Vot,Année,Numéro de tour
76,Seine-Maritime,536,Roncherolles-sur-le-Vivier,961,143,14.88,818,85.12,14,1.46,1.71,804,83.66,98.29,2022,1
76,Seine-Maritime,540,Rouen,59588,15873,26.64,43715,73.36,758,1.27,1.73,42957,72.09,98.27,2022,1
76,Seine-Maritime,550,Sahurs,1025,186,18.15,839,81.85,25,2.44,2.98,814,79.41,97.02,2022,1
76,Seine-Maritime,558,Saint-Aubin-Celloville,774,121,15.63,653,84.37,19,2.45,2.91,634,81.91,97.09,2022,1
76,Seine-Maritime,560,Saint-Aubin-Epinay,806,144,17.87,662,82.13,16,1.99,2.42,646,80.15,97.58,2022,1
76,Seine-Maritime,561,Saint-Aubin-lès-Elbeuf,5720,1632,28.53,4088,71.47,65,1.14,1.59,4023,70.33,98.41,2022,1
76,Seine-Maritime,575,Saint-Etienne-du-Rouvray,16840,5183,30.78,11657,69.22,244,1.45,2.09,11413,67.77,97.91,2022,1
76,Seine-Maritime,591,Saint-Jacques-sur-Darnétal,2276,365,16.04,1911,83.96,41,1.8,2.15,1870,82.16,97.85,2022,1
76,Seine-Maritime,599,Saint-Léger-du-Bourg-Denis,2694,595,22.09,2099,77.91,51,1.89,2.43,2048,76.02,97.57,2022,1
76,Seine-Maritime,608,Sainte-Marguerite-sur-Duclair,1566,331,21.14,1235,78.86,33,2.11,2.67,1202,76.76,97.33,2022,1
76,Seine-Maritime,614,Saint-Martin-de-Boscherville,1274,216,16.95,1058,83.05,19,1.49,1.8,1039,81.55,98.2,2022,1
76,Seine-Maritime,617,Saint-Martin-du-Vivier,1528,242,15.84,1286,84.16,24,1.57,1.87,1262,82.59,98.13,2022,1
76,Seine-Maritime,631,Saint-Paër,1032,247,23.93,785,76.07,26,2.52,3.31,759,73.55,96.69,2022,1
76,Seine-Maritime,634,Saint-Pierre-de-Manneville,644,108,16.77,536,83.23,5,0.78,0.93,531,82.45,99.07,2022,1
76,Seine-Maritime,636,Saint-Pierre-de-Varengeville,1883,342,18.16,1541,81.84,52,2.76,3.37,1489,79.08,96.63,2022,1
76,Seine-Maritime,640,Saint-Pierre-lès-Elbeuf,6399,1848,28.88,4551,71.12,121,1.89,2.66,4430,69.23,97.34,2022,1
76,Seine-Maritime,681,Sotteville-lès-Rouen,19903,5733,28.8,14170,71.2,285,1.43,2.01,13885,69.76,97.99,2022,1
76,Seine-Maritime,682,Sotteville-sous-le-Val,568,153,26.94,415,73.06,8,1.41,1.93,407,71.65,98.07,2022,1
76,Seine-Maritime,705,Tourville-la-Rivière,1794,371,20.68,1423,79.32,33,1.84,2.32,1390,77.48,97.68,2022,1
76,Seine-Maritime,709,Le Trait,3739,1202,32.15,2537,67.85,48,1.28,1.89,2489,66.57,98.11,2022,1
76,Seine-Maritime,717,Val-de-la-Haye,555,95,17.12,460,82.88,10,1.8,2.17,450,81.08,97.83,2022,1
76,Seine-Maritime,750,Yainville,846,199,23.52,647,76.48,16,1.89,2.47,631,74.59,97.53,2022,1
76,Seine-Maritime,753,Ymare,983,164,16.68,819,83.32,20,2.03,2.44,799,81.28,97.56,2022,1
76,Seine-Maritime,759,Yville-sur-Seine,339,73,21.53,266,78.47,2,0.59,0.75,264,77.88,99.25,2022,1
34,Hérault,022,Baillargues,5329,1116,20.94,4213,79.06,344,6.46,8.17,3869,72.6,91.83,2022,2
34,Hérault,027,Beaulieu,1651,317,19.2,1334,80.8,91,5.51,6.82,1243,75.29,93.18,2022,2
34,Hérault,057,Castelnau-le-Lez,16450,4236,25.75,12214,74.25,982,5.97,8.04,11232,68.28,91.96,2022,2
34,Hérault,058,Castries,5299,1153,21.76,4146,78.24,334,6.3,8.06,3812,71.94,91.94,2022,2
34,Hérault,077,Clapiers,4458,866,19.43,3592,80.57,372,8.34,10.36,3220,72.23,89.64,2022,2
34,Hérault,087,Cournonsec,2501,544,21.75,1957,78.25,191,7.64,9.76,1766,70.61,90.24,2022,2
34,Hérault,088,Cournonterral,5362,1362,25.4,4000,74.6,357,6.66,8.92,3643,67.94,91.07,2022,2
34,Hérault,090,Le Crès,7105,1515,21.32,5590,78.68,482,6.78,8.62,5108,71.89,91.38,2022,2
34,Hérault,095,Fabrègues,5845,1334,22.82,4511,77.18,387,6.62,8.58,4124,70.56,91.42,2022,2
34,Hérault,116,Grabels,5719,1342,23.47,4377,76.53,449,7.85,10.26,3928,68.68,89.74,2022,2
34,Hérault,120,Jacou,4815,1011,21.0,3804,79.0,380,7.89,9.99,3424,71.11,90.01,2022,2
34,Hérault,123,Juvignac,8194,2192,26.75,6002,73.25,523,6.38,8.71,5479,66.87,91.29,2022,2
34,Hérault,129,Lattes,13208,2707,20.5,10501,79.5,789,5.97,7.51,9712,73.53,92.49,2022,2
34,Hérault,134,Lavérune,2552,591,23.16,1961,76.84,174,6.82,8.87,1787,70.02,91.13,2022,2
34,Hérault,164,Montaud,808,150,18.56,658,81.44,66,8.17,10.03,592,73.27,89.97,2022,2
34,Hérault,169,Montferrier-sur-Lez,3446,711,20.63,2735,79.37,188,5.46,6.87,2547,73.91,93.13,2022,2
34,Hérault,172,Montpellier,162748,56152,34.5,106596,65.5,9617,5.91,9.02,96979,59.59,90.98,2022,2
34,Hérault,179,Murviel-lès-Montpellier,1499,339,22.62,1160,77.38,143,9.54,12.33,1017,67.85,87.67,2022,2
34,Hérault,198,Pérols,8070,1964,24.34,6106,75.66,416,5.15,6.81,5690,70.51,93.19,2022,2
34,Hérault,202,Pignan,6121,1449,23.67,4672,76.33,421,6.88,9.01,4251,69.45,90.99,2022,2
34,Hérault,217,Prades-le-Lez,4639,950,20.48,3689,79.52,366,7.89,9.92,3323,71.63,90.08,2022,2
34,Hérault,227,Restinclières,1848,376,20.35,1472,79.65,108,5.84,7.34,1364,73.81,92.66,2022,2
34,Hérault,244,Saint-Brès,2522,625,24.78,1897,75.22,163,6.46,8.59,1734,68.75,91.41,2022,2
34,Hérault,249,Saint-Drézéry,2354,447,18.99,1907,81.01,159,6.75,8.34,1748,74.26,91.66,2022,2
34,Hérault,256,Saint-Geniès-des-Mourgues,1695,333,19.65,1362,80.35,136,8.02,9.99,1226,72.33,90.01,2022,2
34,Hérault,259,Saint-Georges-d'Orques,4531,1169,25.8,3362,74.2,296,6.53,8.8,3066,67.67,91.2,2022,2
34,Hérault,270,Saint-Jean-de-Védas,9208,1966,21.35,7242,78.65,641,6.96,8.85,6601,71.69,91.15,2022,2
34,Hérault,295,Saussan,1369,310,22.64,1059,77.36,98,7.16,9.25,961,70.2,90.75,2022,2
34,Hérault,307,Sussargues,2379,497,20.89,1882,79.11,186,7.82,9.88,1696,71.29,90.12,2022,2
34,Hérault,327,Vendargues,5624,1282,22.8,4342,77.2,376,6.69,8.66,3966,70.52,91.34,2022,2
34,Hérault,337,Villeneuve-lès-Maguelone,7361,1700,23.09,5661,76.91,526,7.15,9.29,5135,69.76,90.71,2022,2
35,Ille-et-Vilaine,001,Acigné,5381,1012,18.81,4369,81.19,381,7.08,8.72,3988,74.11,91.28,2022,2
35,Ille-et-Vilaine,022,Bécherel,532,118,22.18,414,77.82,50,9.4,12.08,364,68.42,87.92,2022,2
35,Ille-et-Vilaine,024,Betton,9485,1793,18.9,7692,81.1,690,7.27,8.97,7002,73.82,91.03,2022,2
35,Ille-et-Vilaine,032,Bourgbarré,3093,533,17.23,2560,82.77,238,7.69,9.3,2322,75.07,90.7,2022,2
35,Ille-et-Vilaine,039,Brécé,1569,255,16.25,1314,83.75,126,8.03,9.59,1188,75.72,90.41,2022,2
35,Ille-et-Vilaine,047,Bruz,13397,3060,22.84,10337,77.16,839,6.26,8.12,9498,70.9,91.88,2022,2
35,Ille-et-Vilaine,051,Cesson-Sévigné,13234,2509,18.96,10725,81.04,856,6.47,7.98,9869,74.57,92.02,2022,2
35,Ille-et-Vilaine,055,Chantepie,7433,1625,21.86,5808,78.14,497,6.69,8.56,5311,71.45,91.44,2022,2
35,Ille-et-Vilaine,058,La Chapelle-Chaussée,983,194,19.74,789,80.26,61,6.21,7.73,728,74.06,92.27,2022,2
35,Ille-et-Vilaine,059,La Chapelle-des-Fougeretz,3443,647,18.79,2796,81.21,244,7.09,8.73,2552,74.12,91.27,2022,2
35,Ille-et-Vilaine,065,La Chapelle-Thouarault,1692,294,17.38,1398,82.62,133,7.86,9.51,1265,74.76,90.49,2022,2
35,Ille-et-Vilaine,066,Chartres-de-Bretagne,6010,1456,24.23,4554,75.77,372,6.19,8.17,4182,69.58,91.83,2022,2
35,Ille-et-Vilaine,076,Chavagne,3327,621,18.67,2706,81.33,258,7.75,9.53,2448,73.58,90.47,2022,2
35,Ille-et-Vilaine,079,Chevaigné,1801,295,16.38,1506,83.62,137,7.61,9.1,1369,76.01,90.9,2022,2
35,Ille-et-Vilaine,080,Cintré,1761,289,16.41,1472,83.59,160,9.09,10.87,1312,74.5,89.13,2022,2
35,Ille-et-Vilaine,081,Clayes,669,83,12.41,586,87.59,73,10.91,12.46,513,76.68,87.54,2022,2
35,Ille-et-Vilaine,088,Corps-Nuds,2401,442,18.41,1959,81.59,192,8.0,9.8,1767,73.59,90.2,2022,2
35,Ille-et-Vilaine,120,Gévezé,4181,805,19.25,3376,80.75,280,6.7,8.29,3096,74.05,91.71,2022,2
35,Ille-et-Vilaine,131,L'Hermitage,3233,635,19.64,2598,80.36,272,8.41,10.47,2326,71.95,89.53,2022,2
35,Ille-et-Vilaine,139,Laillé,4140,798,19.28,3342,80.72,278,6.71,8.32,3064,74.01,91.68,2022,2
35,Ille-et-Vilaine,144,Langan,798,147,18.42,651,81.58,60,7.52,9.22,591,74.06,90.78,2022,2
35,Ille-et-Vilaine,180,Miniac-sous-Bécherel,561,116,20.68,445,79.32,40,7.13,8.99,405,72.19,91.01,2022,2
35,Ille-et-Vilaine,189,Montgermont,2637,459,17.41,2178,82.59,166,6.3,7.62,2012,76.3,92.38,2022,2
35,Ille-et-Vilaine,196,Mordelles,6041,1295,21.44,4746,78.56,404,6.69,8.51,4342,71.88,91.49,2022,2
35,Ille-et-Vilaine,204,Nouvoitou,2764,573,20.73,2191,79.27,206,7.45,9.4,1985,71.82,90.6,2022,2
35,Ille-et-Vilaine,206,Noyal-Châtillon-sur-Seiche,5026,890,17.71,4136,82.29,366,7.28,8.85,3770,75.01,91.15,2022,2
35,Ille-et-Vilaine,208,Orgères,3756,723,19.25,3033,80.75,295,7.85,9.73,2738,72.9,90.27,2022,2
35,Ille-et-Vilaine,210,Pacé,8650,1527,17.65,7123,82.35,504,5.83,7.08,6619,76.52,92.92,2022,2
35,Ille-et-Vilaine,216,Parthenay-de-Bretagne,1230,223,18.13,1007,81.87,95,7.72,9.43,912,74.15,90.57,2022,2
35,Ille-et-Vilaine,238,Rennes,123697,34611,27.98,89086,72.02,7549,6.1,8.47,81537,65.92,91.53,2022,2
35,Ille-et-Vilaine,240,Le Rheu,6209,1293,20.82,4916,79.18,464,7.47,9.44,4452,71.7,90.56,2022,2
35,Ille-et-Vilaine,245,Romillé,3002,576,19.19,2426,80.81,229,7.63,9.44,2197,73.18,90.56,2022,2
35,Ille-et-Vilaine,250,Saint-Armel,1627,316,19.42,1311,80.58,116,7.13,8.85,1195,73.45,91.15,2022,2
35,Ille-et-Vilaine,266,Saint-Erblon,2499,489,19.57,2010,80.43,171,6.84,8.51,1839,73.59,91.49,2022,2
35,Ille-et-Vilaine,275,Saint-Gilles,3524,528,14.98,2996,85.02,241,6.84,8.04,2755,78.18,91.96,2022,2
35,Ille-et-Vilaine,278,Saint-Grégoire,7878,1359,17.25,6519,82.75,452,5.74,6.93,6067,77.01,93.07,2022,2
35,Ille-et-Vilaine,281,Saint-Jacques-de-la-Lande,7973,2337,29.31,5636,70.69,585,7.34,10.38,5051,63.35,89.62,2022,2
35,Ille-et-Vilaine,315,Saint-Sulpice-la-Forêt,1187,183,15.42,1004,84.58,105,8.85,10.46,899,75.74,89.54,2022,2
35,Ille-et-Vilaine,334,Thorigné-Fouillard,6283,1171,18.64,5112,81.36,383,6.1,7.49,4729,75.27,92.51,2022,2
35,Ille-et-Vilaine,351,Le Verger,1042,208,19.96,834,80.04,96,9.21,11.51,738,70.83,88.49,2022,2
35,Ille-et-Vilaine,352,Vern-sur-Seiche,6556,1345,20.52,5211,79.48,473,7.21,9.08,4738,72.27,90.92,2022,2
35,Ille-et-Vilaine,353,Vezin-le-Coquet,3628,688,18.96,2940,81.04,240,6.62,8.16,2700,74.42,91.84,2022,2
35,Ille-et-Vilaine,363,Pont-Péan,3387,775,22.88,2612,77.12,237,7.0,9.07,2375,70.12,90.93,2022,2
38,Isère,057,Bresson,607,90,14.83,517,85.17,40,6.59,7.74,477,78.58,92.26,2022,2
38,Isère,059,Brié-et-Angonnes,2112,376,17.8,1736,82.2,113,5.35,6.51,1623,76.85,93.49,2022,2
38,Isère,068,Champagnier,1001,145,14.49,856,85.51,70,6.99,8.18,786,78.52,91.82,2022,2
38,Isère,071,Champ-sur-Drac,2515,581,23.1,1934,76.9,182,7.24,9.41,1752,69.66,90.59,2022,2
38,Isère,111,Claix,6650,1540,23.16,5110,76.84,383,5.76,7.5,4727,71.08,92.5,2022,2
38,Isère,126,Corenc,3364,626,18.61,2738,81.39,178,5.29,6.5,2560,76.1,93.5,2022,2
38,Isère,150,Domène,5049,1350,26.74,3699,73.26,336,6.65,9.08,3363,66.61,90.92,2022,2
38,Isère,151,Echirolles,20686,7376,35.66,13310,64.34,1152,5.57,8.66,12158,58.77,91.34,2022,2
38,Isère,158,Eybens,7042,1876,26.64,5166,73.36,431,6.12,8.34,4735,67.24,91.66,2022,2
38,Isère,169,Fontaine,12913,4086,31.64,8827,68.36,744,5.76,8.43,8083,62.6,91.57,2022,2
38,Isère,170,Fontanil-Cornillon,2416,538,22.27,1878,77.73,160,6.62,8.52,1718,71.11,91.48,2022,2
38,Isère,179,Gières,4520,1063,23.52,3457,76.48,258,5.71,7.46,3199,70.77,92.54,2022,2
38,Isère,185,Grenoble,86584,27656,31.94,58928,68.06,4784,5.53,8.12,54144,62.53,91.88,2022,2
38,Isère,187,Le Gua,1523,352,23.11,1171,76.89,129,8.47,11.02,1042,68.42,88.98,2022,2
38,Isère,188,Herbeys,1165,204,17.51,961,82.49,84,7.21,8.74,877,75.28,91.26,2022,2
38,Isère,200,Jarrie,3033,618,20.38,2415,79.62,202,6.66,8.36,2213,72.96,91.64,2022,2
38,Isère,229,Meylan,14214,3110,21.88,11104,78.12,712,5.01,6.41,10392,73.11,93.59,2022,2
38,Isère,235,Miribel-Lanchâtre,317,55,17.35,262,82.65,38,11.99,14.5,224,70.66,85.5,2022,2
38,Isère,252,Montchaboud,286,47,16.43,239,83.57,31,10.84,12.97,208,72.73,87.03,2022,2
38,Isère,258,Mont-Saint-Martin,90,14,15.56,76,84.44,17,18.89,22.37,59,65.56,77.63,2022,2
38,Isère,271,Murianette,664,112,16.87,552,83.13,40,6.02,7.25,512,77.11,92.75,2022,2
38,Isère,277,Notre-Dame-de-Commiers,403,73,18.11,330,81.89,30,7.44,9.09,300,74.44,90.91,2022,2
38,Isère,279,Notre-Dame-de-Mésage,950,221,23.26,729,76.74,71,7.47,9.74,658,69.26,90.26,2022,2
38,Isère,281,Noyarey,1704,366,21.48,1338,78.52,98,5.75,7.32,1240,72.77,92.68,2022,2
38,Isère,309,Poisat,1592,304,19.1,1288,80.9,126,7.91,9.78,1162,72.99,90.22,2022,2
38,Isère,317,Le Pont-de-Claix,6502,2355,36.22,4147,63.78,357,5.49,8.61,3790,58.29,91.39,2022,2
38,Isère,325,Proveysieux,406,75,18.47,331,81.53,33,8.13,9.97,298,73.4,90.03,2022,2
38,Isère,328,Quaix-en-Chartreuse,825,163,19.76,662,80.24,49,5.94,7.4,613,74.3,92.6,2022,2
38,Isère,364,Saint-Barthélemy-de-Séchilienne,331,70,21.15,261,78.85,25,7.55,9.58,236,71.3,90.42,2022,2
38,Isère,382,Saint-Egrève,11839,2901,24.5,8938,75.5,709,5.99,7.93,8229,69.51,92.07,2022,2
38,Isère,388,Saint-Georges-de-Commiers,1867,414,22.17,1453,77.83,125,6.7,8.6,1328,71.13,91.4,2022,2
38,Isère,421,Saint-Martin-d'Hères,18098,6191,34.21,11907,65.79,1074,5.93,9.02,10833,59.86,90.98,2022,2
38,Isère,423,Saint-Martin-le-Vinoux,3586,1075,29.98,2511,70.02,224,6.25,8.92,2287,63.78,91.08,2022,2
38,Isère,436,Saint-Paul-de-Varces,1945,350,17.99,1595,82.01,89,4.58,5.58,1506,77.43,94.42,2022,2
38,Isère,445,Saint-Pierre-de-Mésage,598,120,20.07,478,79.93,51,8.53,10.67,427,71.4,89.33,2022,2
38,Isère,471,Le Sappey-en-Chartreuse,965,154,15.96,811,84.04,57,5.91,7.03,754,78.13,92.97,2022,2
38,Isère,472,Sarcenas,190,30,15.79,160,84.21,18,9.47,11.25,142,74.74,88.75,2022,2
38,Isère,474,Sassenage,8033,1794,22.33,6239,77.67,449,5.59,7.2,5790,72.08,92.8,2022,2
38,Isère,478,Séchilienne,810,220,27.16,590,72.84,50,6.17,8.47,540,66.67,91.53,2022,2
38,Isère,485,Seyssinet-Pariset,8325,2103,25.26,6222,74.74,533,6.4,8.57,5689,68.34,91.43,2022,2
38,Isère,486,Seyssins,5838,1088,18.64,4750,81.36,372,6.37,7.83,4378,74.99,92.17,2022,2
38,Isère,516,La Tronche,4070,900,22.11,3170,77.89,215,5.28,6.78,2955,72.6,93.22,2022,2
38,Isère,524,Varces-Allières-et-Risset,5265,1309,24.86,3956,75.14,289,5.49,7.31,3667,69.65,92.69,2022,2
38,Isère,528,Vaulnaveys-le-Bas,1021,200,19.59,821,80.41,68,6.66,8.28,753,73.75,91.72,2022,2
38,Isère,529,Vaulnaveys-le-Haut,3225,754,23.38,2471,76.62,193,5.98,7.81,2278,70.64,92.19,2022,2
38,Isère,533,Venon,612,89,14.54,523,85.46,70,11.44,13.38,453,74.02,86.62,2022,2
38,Isère,540,Veurey-Voroize,1108,253,22.83,855,77.17,58,5.23,6.78,797,71.93,93.22,2022,2
38,Isère,545,Vif,6676,1638,24.54,5038,75.46,400,5.99,7.94,4638,69.47,92.06,2022,2
38,Isère,562,Vizille,4979,1667,33.48,3312,66.52,284,5.7,8.57,3028,60.82,91.43,2022,2
42,Loire,001,Aboën,352,62,17.61,290,82.39,25,7.1,8.62,265,75.28,91.38,2022,2
42,Loire,005,Andrézieux-Bouthéon,6529,1828,28.0,4701,72.0,321,4.92,6.83,4380,67.09,93.17,2022,2
42,Loire,031,Caloire,263,46,17.49,217,82.51,16,6.08,7.37,201,76.43,92.63,2022,2
42,Loire,032,Cellieu,1313,249,18.96,1064,81.04,75,5.71,7.05,989,75.32,92.95,2022,2
42,Loire,036,Chagnon,397,66,16.62,331,83.38,40,10.08,12.08,291,73.3,87.92,2022,2
42,Loire,043,Chamboeuf,1400,252,18.0,1148,82.0,105,7.5,9.15,1043,74.5,90.85,2022,2
42,Loire,044,Le Chambon-Feugerolles,7628,2653,34.78,4975,65.22,421,5.52,8.46,4554,59.7,91.54,2022,2
42,Loire,053,Châteauneuf,1342,317,23.62,1025,76.38,89,6.63,8.68,936,69.75,91.32,2022,2
42,Loire,083,Dargoire,416,91,21.88,325,78.12,29,6.97,8.92,296,71.15,91.08,2022,2
42,Loire,085,Doizieux,733,148,20.19,585,79.81,44,6.0,7.52,541,73.81,92.48,2022,2
42,Loire,092,L'Etrat,2154,450,20.89,1704,79.11,126,5.85,7.39,1578,73.26,92.61,2022,2
42,Loire,093,Farnay,1099,209,19.02,890,80.98,78,7.1,8.76,812,73.89,91.24,2022,2
42,Loire,095,Firminy,10591,3457,32.64,7134,67.36,700,6.61,9.81,6434,60.75,90.19,2022,2
42,Loire,096,Fontanès,481,57,11.85,424,88.15,47,9.77,11.08,377,78.38,88.92,2022,2
42,Loire,097,La Fouillouse,3563,768,21.55,2795,78.45,208,5.84,7.44,2587,72.61,92.56,2022,2
42,Loire,099,Fraisses,2740,699,25.51,2041,74.49,225,8.21,11.02,1816,66.28,88.98,2022,2
42,Loire,100,La Gimond,236,40,16.95,196,83.05,15,6.36,7.65,181,76.69,92.35,2022,2
42,Loire,103,La Grand-Croix,3084,1015,32.91,2069,67.09,185,6.0,8.94,1884,61.09,91.06,2022,2
42,Loire,110,L'Horme,2980,912,30.6,2068,69.4,173,5.81,8.37,1895,63.59,91.63,2022,2
42,Loire,123,Lorette,3040,899,29.57,2141,70.43,180,5.92,8.41,1961,64.51,91.59,2022,2
42,Loire,133,Marcenod,499,60,12.02,439,87.98,32,6.41,7.29,407,81.56,92.71,2022,2
42,Loire,167,Pavezin,278,46,16.55,232,83.45,25,8.99,10.78,207,74.46,89.22,2022,2
42,Loire,183,La Ricamarie,4215,1689,40.07,2526,59.93,229,5.43,9.07,2297,54.5,90.93,2022,2
42,Loire,186,Rive-de-Gier,8499,3253,38.28,5246,61.72,446,5.25,8.5,4800,56.48,91.5,2022,2
42,Loire,189,Roche-la-Molière,7663,2215,28.91,5448,71.09,457,5.96,8.39,4991,65.13,91.61,2022,2
42,Loire,192,Rozier-Côtes-d'Aurec,374,77,20.59,297,79.41,27,7.22,9.09,270,72.19,90.91,2022,2
42,Loire,206,Saint-Bonnet-les-Oules,1376,282,20.49,1094,79.51,60,4.36,5.48,1034,75.15,94.52,2022,2
42,Loire,207,Saint-Chamond,23296,8277,35.53,15019,64.47,1423,6.11,9.47,13596,58.36,90.53,2022,2
42,Loire,208,Saint-Christo-en-Jarez,1403,203,14.47,1200,85.53,75,5.35,6.25,1125,80.19,93.75,2022,2
42,Loire,210,Sainte-Croix-en-Jarez,362,61,16.85,301,83.15,33,9.12,10.96,268,74.03,89.04,2022,2
42,Loire,218,Saint-Etienne,88157,30382,34.46,57775,65.54,4814,5.46,8.33,52961,60.08,91.67,2022,2
42,Loire,222,Saint-Galmier,4327,1009,23.32,3318,76.68,231,5.34,6.96,3087,71.34,93.04,2022,2
42,Loire,223,Saint-Genest-Lerpt,4292,1038,24.18,3254,75.82,288,6.71,8.85,2966,69.11,91.15,2022,2
42,Loire,225,Genilac,2909,695,23.89,2214,76.11,188,6.46,8.49,2026,69.65,91.51,2022,2
42,Loire,234,Saint-Héand,2821,543,19.25,2278,80.75,182,6.45,7.99,2096,74.3,92.01,2022,2
42,Loire,237,Saint-Jean-Bonnefonds,4776,1292,27.05,3484,72.95,318,6.66,9.13,3166,66.29,90.87,2022,2
42,Loire,242,Saint-Joseph,1527,369,24.17,1158,75.83,83,5.44,7.17,1075,70.4,92.83,2022,2
42,Loire,259,Saint-Martin-la-Plaine,2763,553,20.01,2210,79.99,173,6.26,7.83,2037,73.72,92.17,2022,2
42,Loire,262,Saint-Maurice-en-Gourgois,1296,259,19.98,1037,80.02,78,6.02,7.52,959,74.0,92.48,2022,2
42,Loire,266,Saint-Nizier-de-Fornas,527,95,18.03,432,81.97,49,9.3,11.34,383,72.68,88.66,2022,2
42,Loire,270,Saint-Paul-en-Cornillon,1094,279,25.5,815,74.5,77,7.04,9.45,738,67.46,90.55,2022,2
42,Loire,271,Saint-Paul-en-Jarez,3261,762,23.37,2499,76.63,208,6.38,8.32,2291,70.25,91.68,2022,2
42,Loire,275,Saint-Priest-en-Jarez,3882,909,23.42,2973,76.58,246,6.34,8.27,2727,70.25,91.73,2022,2
42,Loire,283,Saint-Romain-en-Jarez,975,198,20.31,777,79.69,49,5.03,6.31,728,74.67,93.69,2022,2
42,Loire,302,Sorbiers,6139,1336,21.76,4803,78.24,379,6.17,7.89,4424,72.06,92.11,2022,2
42,Loire,305,La Talaudière,4495,1045,23.25,3450,76.75,279,6.21,8.09,3171,70.55,91.91,2022,2
42,Loire,307,Tartaras,659,121,18.36,538,81.64,50,7.59,9.29,488,74.05,90.71,2022,2
42,Loire,308,La Terrasse-sur-Dorlay,548,103,18.8,445,81.2,35,6.39,7.87,410,74.82,92.13,2022,2
42,Loire,311,La Tour-en-Jarez,924,163,17.64,761,82.36,58,6.28,7.62,703,76.08,92.38,2022,2
42,Loire,316,Unieux,6059,1855,30.62,4204,69.38,445,7.34,10.59,3759,62.04,89.41,2022,2
42,Loire,320,Valfleury,462,70,15.15,392,84.85,25,5.41,6.38,367,79.44,93.62,2022,2
42,Loire,322,La Valla-en-Gier,704,114,16.19,590,83.81,30,4.26,5.08,560,79.55,94.92,2022,2
42,Loire,330,Villars,5968,1597,26.76,4371,73.24,400,6.7,9.15,3971,66.54,90.85,2022,2
76,Seine-Maritime,005,Amfreville-la-Mi-Voie,2017,470,23.3,1547,76.7,136,6.74,8.79,1411,69.96,91.21,2022,2
76,Seine-Maritime,020,Anneville-Ambourville,993,222,22.36,771,77.64,78,7.85,10.12,693,69.79,89.88,2022,2
76,Seine-Maritime,039,Les Authieux-sur-le-Port-Saint-Ouen,992,127,12.8,865,87.2,73,7.36,8.44,792,79.84,91.56,2022,2
76,Seine-Maritime,056,Bardouville,460,79,17.17,381,82.83,28,6.09,7.35,353,76.74,92.65,2022,2
76,Seine-Maritime,069,Belbeuf,1916,342,17.85,1574,82.15,135,7.05,8.58,1439,75.1,91.42,2022,2
76,Seine-Maritime,088,Berville-sur-Seine,375,72,19.2,303,80.8,20,5.33,6.6,283,75.47,93.4,2022,2
76,Seine-Maritime,095,Bihorel,5914,1263,21.36,4651,78.64,394,6.66,8.47,4257,71.98,91.53,2022,2
76,Seine-Maritime,103,Bonsecours,5054,1135,22.46,3919,77.54,324,6.41,8.27,3595,71.13,91.73,2022,2
76,Seine-Maritime,108,Bois-Guillaume,10627,1998,18.8,8629,81.2,581,5.47,6.73,8048,75.73,93.27,2022,2
76,Seine-Maritime,116,Boos,3056,570,18.65,2486,81.35,223,7.3,8.97,2263,74.05,91.03,2022,2
76,Seine-Maritime,131,La Bouille,505,96,19.01,409,80.99,33,6.53,8.07,376,74.46,91.93,2022,2
76,Seine-Maritime,157,Canteleu,8784,2954,33.63,5830,66.37,509,5.79,8.73,5321,60.58,91.27,2022,2
76,Seine-Maritime,165,Caudebec-lès-Elbeuf,6607,2088,31.6,4519,68.4,426,6.45,9.43,4093,61.95,90.57,2022,2
76,Seine-Maritime,178,Cléon,3206,1114,34.75,2092,65.25,197,6.14,9.42,1895,59.11,90.58,2022,2
76,Seine-Maritime,212,Darnétal,5775,1925,33.33,3850,66.67,371,6.42,9.64,3479,60.24,90.36,2022,2
76,Seine-Maritime,216,Déville-lès-Rouen,6817,2272,33.33,4545,66.67,408,5.99,8.98,4137,60.69,91.02,2022,2
76,Seine-Maritime,222,Duclair,3130,745,23.8,2385,76.2,178,5.69,7.46,2207,70.51,92.54,2022,2
76,Seine-Maritime,231,Elbeuf,9022,3332,36.93,5690,63.07,529,5.86,9.3,5161,57.2,90.7,2022,2
76,Seine-Maritime,237,Epinay-sur-Duclair,415,71,17.11,344,82.89,20,4.82,5.81,324,78.07,94.19,2022,2
76,Seine-Maritime,273,Fontaine-sous-Préaux,439,65,14.81,374,85.19,31,7.06,8.29,343,78.13,91.71,2022,2
76,Seine-Maritime,282,Freneuse,735,144,19.59,591,80.41,47,6.39,7.95,544,74.01,92.05,2022,2
76,Seine-Maritime,313,Gouy,708,120,16.95,588,83.05,46,6.5,7.82,542,76.55,92.18,2022,2
76,Seine-Maritime,319,Grand-Couronne,6624,2019,30.48,4605,69.52,413,6.23,8.97,4192,63.29,91.03,2022,2
76,Seine-Maritime,322,Le Grand-Quevilly,18566,4835,26.04,13731,73.96,1317,7.09,9.59,12414,66.86,90.41,2022,2
