code_residence,commune_residence,dep_residence,code_travail,commune_travail,dep_travail,flux,annee
76157,Canteleu,76,76255,Eu,76,2.89,2019
76157,Canteleu,76,76258,Terres-de-Caux,76,2.56,2019
76157,Canteleu,76,76263,La Feuillie,76,1.99,2019
76157,Canteleu,76,76276,Forges-les-Eaux,76,3.74,2019
76157,Canteleu,76,76281,La Frénaye,76,3.56,2019
76157,Canteleu,76,76282,Freneuse,76,1.96,2019
76157,Canteleu,76,76287,Fresquiennes,76,3.31,2019
76157,Canteleu,76,76302,Goderville,76,3.46,2019
76157,Canteleu,76,76319,Grand-Couronne,76,27.18,2019
76157,Canteleu,76,76322,Le Grand-Quevilly,76,136.61,2019
76157,Canteleu,76,76328,Grigneuseville,76,2.47,2019
76157,Canteleu,76,76351,Le Havre,76,26.82,2019
76157,Canteleu,76,76354,Hénouville,76,3.81,2019
76157,Canteleu,76,76366,Le Houlme,76,11.1,2019
76157,Canteleu,76,76367,Houppeville,76,5.95,2019
76157,Canteleu,76,76377,Isneauville,76,21.74,2019
76157,Canteleu,76,76384,Lillebonne,76,9.28,2019
76157,Canteleu,76,76400,Luneray,76,1.96,2019
76157,Canteleu,76,76402,Malaunay,76,29.65,2019
76157,Canteleu,76,76410,Maromme,76,135.12,2019
76157,Canteleu,76,76412,Martainville-Épreville,76,3.81,2019
76157,Canteleu,76,76429,Le Mesnil-Esnard,76,38.39,2019
76157,Canteleu,76,76436,Le Mesnil-sous-Jumièges,76,0.6,2019
76157,Canteleu,76,76445,Montérolier,76,3.44,2019
76157,Canteleu,76,76451,Mont-Saint-Aignan,76,123.24,2019
76157,Canteleu,76,76452,Montville,76,3.58,2019
76157,Canteleu,76,76457,Moulineaux,76,3.24,2019
76157,Canteleu,76,76474,Notre-Dame-de-Bondeville,76,63.84,2019
76157,Canteleu,76,76475,Franqueville-Saint-Pierre,76,9.66,2019
76157,Canteleu,76,76476,Port-Jérôme-sur-Seine,76,2.56,2019
76157,Canteleu,76,76484,Oissel,76,10.73,2019
76157,Canteleu,76,76495,Pavilly,76,14.5,2019
76157,Canteleu,76,76497,Petit-Couronne,76,13.79,2019
76157,Canteleu,76,76498,Le Petit-Quevilly,76,113.95,2019
76157,Canteleu,76,76503,Pissy-Pôville,76,6.86,2019
76157,Canteleu,76,76517,Quincampoix,76,0.99,2019
76157,Canteleu,76,76540,Rouen,76,1489.81,2019
76157,Canteleu,76,76541,Roumare,76,10.08,2019
76157,Canteleu,76,76550,Sahurs,76,30.15,2019
76157,Canteleu,76,76552,Sainte-Adresse,76,0.6,2019
76157,Canteleu,76,76561,Saint-Aubin-lès-Elbeuf,76,21.62,2019
76157,Canteleu,76,76565,Saint-Aubin-sur-Scie,76,3.46,2019
76157,Canteleu,76,76575,Saint-Étienne-du-Rouvray,76,192.6,2019
76157,Canteleu,76,76591,Saint-Jacques-sur-Darnétal,76,21.27,2019
76157,Canteleu,76,76594,Saint-Jean-du-Cardonnay,76,4.79,2019
76157,Canteleu,76,76599,Saint-Léger-du-Bourg-Denis,76,5.45,2019
76157,Canteleu,76,76610,Sainte-Marie-des-Champs,76,9.64,2019
76157,Canteleu,76,76614,Saint-Martin-de-Boscherville,76,27.4,2019
76157,Canteleu,76,76636,Saint-Pierre-de-Varengeville,76,25.6,2019
76157,Canteleu,76,76640,Saint-Pierre-lès-Elbeuf,76,3.61,2019
76157,Canteleu,76,76647,Saint-Romain-de-Colbosc,76,4.46,2019
76157,Canteleu,76,76648,Saint-Saëns,76,2.45,2019
76157,Canteleu,76,76657,Saint-Vigor-d'Ymonville,76,7.68,2019
76157,Canteleu,76,76660,Sandouville,76,4.76,2019
76157,Canteleu,76,76681,Sotteville-lès-Rouen,76,103.43,2019
76157,Canteleu,76,76705,Tourville-la-Rivière,76,8.01,2019
76157,Canteleu,76,76709,Le Trait,76,67.26,2019
76157,Canteleu,76,76717,Val-de-la-Haye,76,5.24,2019
76157,Canteleu,76,76728,La Vaupalière,76,0.99,2019
76157,Canteleu,76,76743,Villers-Écalles,76,0.6,2019
76157,Canteleu,76,76750,Yainville,76,3.6,2019
76157,Canteleu,76,76752,Yerville,76,13.51,2019
76157,Canteleu,76,76758,Yvetot,76,11.26,2019
76157,Canteleu,76,77083,Champs-sur-Marne,77,3.46,2019
76157,Canteleu,76,77111,Chessy,77,2.61,2019
76157,Canteleu,76,78118,Buchelay,78,1.83,2019
76157,Canteleu,76,78361,Mantes-la-Jolie,78,3.34,2019
76157,Canteleu,76,78381,Maulette,78,3.74,2019
76157,Canteleu,76,78440,Les Mureaux,78,1.96,2019
76157,Canteleu,76,78498,Poissy,78,0.6,2019
76157,Canteleu,76,80021,Amiens,80,2.56,2019
76157,Canteleu,76,92012,Boulogne-Billancourt,92,3.78,2019
76157,Canteleu,76,92044,Levallois-Perret,92,2.11,2019
76157,Canteleu,76,92063,Rueil-Malmaison,92,3.31,2019
76157,Canteleu,76,93005,Aulnay-sous-Bois,93,7.32,2019
76157,Canteleu,76,93062,Le Raincy,93,0.99,2019
76157,Canteleu,76,93066,Saint-Denis,93,3.43,2019
76157,Canteleu,76,93078,Villepinte,93,3.31,2019
76157,Canteleu,76,94021,Chevilly-Larue,94,0.96,2019
76157,Canteleu,76,94022,Choisy-le-Roi,94,2.56,2019
76157,Canteleu,76,94065,Rungis,94,2.88,2019
76157,Canteleu,76,95527,Roissy-en-France,95,3.81,2019
76157,Canteleu,76,ZZZZZ,Individus travaillant à l'étranger (sans précision de commune),ZZ,3.46,2019
76165,Caudebec-lès-Elbeuf,76,12305,Viviez,12,3.86,2019
76165,Caudebec-lès-Elbeuf,76,13213,Marseille 13e Arrondissement,13,3.32,2019
76165,Caudebec-lès-Elbeuf,76,14118,Caen,14,7.07,2019
76165,Caudebec-lès-Elbeuf,76,27003,Acquigny,27,1.01,2019
76165,Caudebec-lès-Elbeuf,76,27008,Alizay,27,20.03,2019
76165,Caudebec-lès-Elbeuf,76,27016,Les Andelys,27,4.4,2019
76165,Caudebec-lès-Elbeuf,76,27022,Le Val d'Hazey,27,3.15,2019
76165,Caudebec-lès-Elbeuf,76,27090,Bosroumois,27,19.21,2019
76165,Caudebec-lès-Elbeuf,76,27103,Bourg-Achard,27,7.08,2019
76165,Caudebec-lès-Elbeuf,76,27105,Grand Bourgtheroulde,27,25.22,2019
76165,Caudebec-lès-Elbeuf,76,27165,Conches-en-Ouche,27,4.26,2019
76165,Caudebec-lès-Elbeuf,76,27168,Connelles,27,0.96,2019
76165,Caudebec-lès-Elbeuf,76,27188,Criquebeuf-sur-Seine,27,62.93,2019
76165,Caudebec-lès-Elbeuf,76,27190,Croisy-sur-Eure,27,3.92,2019
76165,Caudebec-lès-Elbeuf,76,27196,Les Damps,27,3.1,2019
76165,Caudebec-lès-Elbeuf,76,27229,Évreux,27,66.47,2019
76165,Caudebec-lès-Elbeuf,76,27275,Gaillon,27,25.01,2019
76165,Caudebec-lès-Elbeuf,76,27322,La Haye-Malherbe,27,4.12,2019
76165,Caudebec-lès-Elbeuf,76,27332,Heudebouville,27,23.96,2019
76165,Caudebec-lès-Elbeuf,76,27348,Igoville,27,13.0,2019
76165,Caudebec-lès-Elbeuf,76,27351,Incarville,27,23.53,2019
76165,Caudebec-lès-Elbeuf,76,27354,Iville,27,6.09,2019
76165,Caudebec-lès-Elbeuf,76,27375,Louviers,27,83.23,2019
76165,Caudebec-lès-Elbeuf,76,27394,Martot,27,22.41,2019
76165,Caudebec-lès-Elbeuf,76,27412,Terres de Bord,27,4.17,2019
76165,Caudebec-lès-Elbeuf,76,27428,Le Neubourg,27,20.43,2019
76165,Caudebec-lès-Elbeuf,76,27448,Pacy-sur-Eure,27,3.88,2019
76165,Caudebec-lès-Elbeuf,76,27458,Pîtres,27,14.11,2019
76165,Caudebec-lès-Elbeuf,76,27467,Pont-Audemer,27,7.65,2019
76165,Caudebec-lès-Elbeuf,76,27469,Pont-de-l'Arche,27,15.92,2019
76165,Caudebec-lès-Elbeuf,76,27470,Pont-Saint-Pierre,27,5.89,2019
76165,Caudebec-lès-Elbeuf,76,27474,Poses,27,10.69,2019
76165,Caudebec-lès-Elbeuf,76,27487,Radepont,27,13.56,2019
76165,Caudebec-lès-Elbeuf,76,27493,Romilly-sur-Andelle,27,12.35,2019
76165,Caudebec-lès-Elbeuf,76,27507,Saint-André-de-l'Eure,27,0.96,2019
76165,Caudebec-lès-Elbeuf,76,27528,Le Vaudreuil,27,24.99,2019
76165,Caudebec-lès-Elbeuf,76,27534,Saint-Didier-des-Bois,27,4.31,2019
76165,Caudebec-lès-Elbeuf,76,27562,Saint-Marcel,27,4.05,2019
76165,Caudebec-lès-Elbeuf,76,27582,Saint-Ouen-du-Tilleul,27,14.09,2019
76165,Caudebec-lès-Elbeuf,76,27593,Saint-Pierre-des-Fleurs,27,11.21,2019
76165,Caudebec-lès-Elbeuf,76,27616,La Saussaye,27,7.55,2019
76165,Caudebec-lès-Elbeuf,76,27622,Serquigny,27,0.96,2019
76165,Caudebec-lès-Elbeuf,76,27638,Le Thuit de l'Oison,27,13.86,2019
76165,Caudebec-lès-Elbeuf,76,27650,Tournedos-Bois-Hubert,27,3.15,2019
76165,Caudebec-lès-Elbeuf,76,27681,Vernon,27,21.54,2019
76165,Caudebec-lès-Elbeuf,76,27697,Vironvay,27,5.05,2019
76165,Caudebec-lès-Elbeuf,76,27701,Val-de-Reuil,27,107.96,2019
76165,Caudebec-lès-Elbeuf,76,38449,Saint-Quentin-Fallavier,38,4.26,2019
76165,Caudebec-lès-Elbeuf,76,43172,Saint-Bonnet-le-Froid,43,1.01,2019
76165,Caudebec-lès-Elbeuf,76,50603,Tourville-sur-Sienne,50,8.24,2019
76165,Caudebec-lès-Elbeuf,76,56117,Locminé,56,2.94,2019
76165,Caudebec-lès-Elbeuf,76,60138,Chamant,60,3.32,2019
76165,Caudebec-lès-Elbeuf,76,61001,Alençon,61,3.45,2019
76165,Caudebec-lès-Elbeuf,76,61169,Flers,61,3.88,2019
76165,Caudebec-lès-Elbeuf,76,69387,Lyon 7e Arrondissement,69,3.92,2019
76165,Caudebec-lès-Elbeuf,76,73298,Tours-en-Savoie,73,3.15,2019
76165,Caudebec-lès-Elbeuf,76,75106,Paris 6e Arrondissement,75,3.78,2019
76165,Caudebec-lès-Elbeuf,76,75115,Paris 15e Arrondissement,75,6.71,2019
76165,Caudebec-lès-Elbeuf,76,75117,Paris 17e Arrondissement,75,2.81,2019
76165,Caudebec-lès-Elbeuf,76,75119,Paris 19e Arrondissement,75,4.27,2019
76165,Caudebec-lès-Elbeuf,76,76005,Amfreville-la-Mi-Voie,76,3.88,2019
76165,Caudebec-lès-Elbeuf,76,76025,Argueil,76,4.26,2019
76165,Caudebec-lès-Elbeuf,76,76057,Barentin,76,9.35,2019
76165,Caudebec-lès-Elbeuf,76,76108,Bois-Guillaume,76,37.68,2019
76165,Caudebec-lès-Elbeuf,76,76114,Bolbec,76,5.89,2019
76165,Caudebec-lès-Elbeuf,76,76116,Boos,76,15.0,2019
76165,Caudebec-lès-Elbeuf,76,76146,Buchy,76,3.44,2019
76165,Caudebec-lès-Elbeuf,76,76157,Canteleu,76,24.81,2019
76165,Caudebec-lès-Elbeuf,76,76165,Caudebec-lès-Elbeuf,76,554.39,2019
76165,Caudebec-lès-Elbeuf,76,76178,Cléon,76,272.23,2019
76165,Caudebec-lès-Elbeuf,76,76194,Criquebeuf-en-Caux,76,5.81,2019
76165,Caudebec-lès-Elbeuf,76,76198,Criquetot-sur-Ouville,76,2.81,2019
76165,Caudebec-lès-Elbeuf,76,76212,Darnétal,76,6.96,2019
76165,Caudebec-lès-Elbeuf,76,76216,Déville-lès-Rouen,76,7.18,2019
76165,Caudebec-lès-Elbeuf,76,76217,Dieppe,76,2.67,2019
76165,Caudebec-lès-Elbeuf,76,76231,Elbeuf,76,453.66,2019
76165,Caudebec-lès-Elbeuf,76,76282,Freneuse,76,3.1,2019
76165,Caudebec-lès-Elbeuf,76,76319,Grand-Couronne,76,29.57,2019
76165,Caudebec-lès-Elbeuf,76,76322,Le Grand-Quevilly,76,64.45,2019
76165,Caudebec-lès-Elbeuf,76,76351,Le Havre,76,7.43,2019
76165,Caudebec-lès-Elbeuf,76,76363,Hodeng-au-Bosc,76,3.15,2019
76165,Caudebec-lès-Elbeuf,76,76391,La Londe,76,4.09,2019
76165,Caudebec-lès-Elbeuf,76,76402,Malaunay,76,3.92,2019
76165,Caudebec-lès-Elbeuf,76,76410,Maromme,76,11.79,2019
76165,Caudebec-lès-Elbeuf,76,76429,Le Mesnil-Esnard,76,9.01,2019
76165,Caudebec-lès-Elbeuf,76,76451,Mont-Saint-Aignan,76,30.02,2019
76165,Caudebec-lès-Elbeuf,76,76474,Notre-Dame-de-Bondeville,76,4.06,2019
76165,Caudebec-lès-Elbeuf,76,76475,Franqueville-Saint-Pierre,76,14.25,2019
76165,Caudebec-lès-Elbeuf,76,76484,Oissel,76,53.46,2019
76165,Caudebec-lès-Elbeuf,76,76486,Orival,76,3.79,2019
76165,Caudebec-lès-Elbeuf,76,76497,Petit-Couronne,76,19.74,2019
76165,Caudebec-lès-Elbeuf,76,76498,Le Petit-Quevilly,76,65.77,2019
76165,Caudebec-lès-Elbeuf,76,76514,Quévreville-la-Poterie,76,3.1,2019
76165,Caudebec-lès-Elbeuf,76,76540,Rouen,76,329.34,2019
76165,Caudebec-lès-Elbeuf,76,76550,Sahurs,76,3.86,2019
76165,Caudebec-lès-Elbeuf,76,76561,Saint-Aubin-lès-Elbeuf,76,203.32,2019
76165,Caudebec-lès-Elbeuf,76,76575,Saint-Étienne-du-Rouvray,76,115.8,2019
76165,Caudebec-lès-Elbeuf,76,76640,Saint-Pierre-lès-Elbeuf,76,207.51,2019
76165,Caudebec-lès-Elbeuf,76,76660,Sandouville,76,3.15,2019
76165,Caudebec-lès-Elbeuf,76,76681,Sotteville-lès-Rouen,76,30.77,2019
76165,Caudebec-lès-Elbeuf,76,76682,Sotteville-sous-le-Val,76,3.88,2019
76165,Caudebec-lès-Elbeuf,76,76705,Tourville-la-Rivière,76,87.6,2019
76165,Caudebec-lès-Elbeuf,76,76709,Le Trait,76,3.88,2019
76165,Caudebec-lès-Elbeuf,76,77437,Saint-Soupplets,77,3.0,2019
76165,Caudebec-lès-Elbeuf,76,78118,Buchelay,78,3.0,2019
76165,Caudebec-lès-Elbeuf,76,78238,Flins-sur-Seine,78,2.01,2019
76165,Caudebec-lès-Elbeuf,76,78361,Mantes-la-Jolie,78,2.81,2019
76165,Caudebec-lès-Elbeuf,76,78362,Mantes-la-Ville,78,4.26,2019
76165,Caudebec-lès-Elbeuf,76,78498,Poissy,78,4.09,2019
76165,Caudebec-lès-Elbeuf,76,78640,Vélizy-Villacoublay,78,4.09,2019
76165,Caudebec-lès-Elbeuf,76,80021,Amiens,80,4.14,2019
76165,Caudebec-lès-Elbeuf,76,92004,Asnières-sur-Seine,92,3.32,2019
76165,Caudebec-lès-Elbeuf,76,92009,Bois-Colombes,92,3.78,2019
76165,Caudebec-lès-Elbeuf,76,92012,Boulogne-Billancourt,92,3.96,2019
76165,Caudebec-lès-Elbeuf,76,92026,Courbevoie,92,3.78,2019
76165,Caudebec-lès-Elbeuf,76,92062,Puteaux,92,3.86,2019
76165,Caudebec-lès-Elbeuf,76,94043,Le Kremlin-Bicêtre,94,1.01,2019
76165,Caudebec-lès-Elbeuf,76,BE214,BRUXELLES(BRUSSEL),BE,2.81,2019
76178,Cléon,76,27008,Alizay,27,9.91,2019
76178,Cléon,76,27105,Grand Bourgtheroulde,27,5.03,2019
76178,Cléon,76,27188,Criquebeuf-sur-Seine,27,4.99,2019
76178,Cléon,76,27229,Évreux,27,34.83,2019
76178,Cléon,76,27275,Gaillon,27,4.99,2019
76178,Cléon,76,27322,La Haye-Malherbe,27,4.97,2019
76178,Cléon,76,27348,Igoville,27,4.97,2019
76178,Cléon,76,27375,Louviers,27,29.92,2019
76178,Cléon,76,27414,Montreuil-l'Argillé,27,5.03,2019
76178,Cléon,76,27428,Le Neubourg,27,14.86,2019
76178,Cléon,76,27470,Pont-Saint-Pierre,27,5.01,2019
76178,Cléon,76,27528,Le Vaudreuil,27,9.93,2019
76178,Cléon,76,27562,Saint-Marcel,27,4.97,2019
76178,Cléon,76,27580,Saint-Ouen-de-Thouberville,27,4.99,2019
76178,Cléon,76,27697,Vironvay,27,5.01,2019
76178,Cléon,76,27701,Val-de-Reuil,27,29.94,2019
76178,Cléon,76,75108,Paris 8e Arrondissement,75,4.97,2019
76178,Cléon,76,75112,Paris 12e Arrondissement,75,4.95,2019
76178,Cléon,76,75113,Paris 13e Arrondissement,75,5.01,2019
76178,Cléon,76,75115,Paris 15e Arrondissement,75,9.93,2019
76178,Cléon,76,75118,Paris 18e Arrondissement,75,4.99,2019
76178,Cléon,76,76039,Les Authieux-sur-le-Port-Saint-Ouen,76,5.01,2019
76178,Cléon,76,76095,Bihorel,76,4.99,2019
76178,Cléon,76,76108,Bois-Guillaume,76,14.94,2019
76178,Cléon,76,76116,Boos,76,4.97,2019
76178,Cléon,76,76157,Canteleu,76,9.97,2019
76178,Cléon,76,76165,Caudebec-lès-Elbeuf,76,64.93,2019
76178,Cléon,76,76178,Cléon,76,473.7,2019
76178,Cléon,76,76212,Darnétal,76,4.95,2019
76178,Cléon,76,76216,Déville-lès-Rouen,76,4.99,2019
76178,Cléon,76,76231,Elbeuf,76,99.67,2019
76178,Cléon,76,76319,Grand-Couronne,76,20.03,2019
76178,Cléon,76,76322,Le Grand-Quevilly,76,44.82,2019
76178,Cléon,76,76410,Maromme,76,5.03,2019
76178,Cléon,76,76451,Mont-Saint-Aignan,76,19.83,2019
76178,Cléon,76,76457,Moulineaux,76,4.97,2019
76178,Cléon,76,76475,Franqueville-Saint-Pierre,76,4.97,2019
76178,Cléon,76,76484,Oissel,76,19.93,2019
76178,Cléon,76,76498,Le Petit-Quevilly,76,19.99,2019
76178,Cléon,76,76540,Rouen,76,124.63,2019
76178,Cléon,76,76561,Saint-Aubin-lès-Elbeuf,76,34.89,2019
76178,Cléon,76,76575,Saint-Étienne-du-Rouvray,76,59.56,2019
76178,Cléon,76,76591,Saint-Jacques-sur-Darnétal,76,10.01,2019
76178,Cléon,76,76594,Saint-Jean-du-Cardonnay,76,4.97,2019
76178,Cléon,76,76610,Sainte-Marie-des-Champs,76,9.93,2019
76178,Cléon,76,76640,Saint-Pierre-lès-Elbeuf,76,49.97,2019
76178,Cléon,76,76681,Sotteville-lès-Rouen,76,59.9,2019
76178,Cléon,76,76705,Tourville-la-Rivière,76,59.9,2019
76178,Cléon,76,76728,La Vaupalière,76,4.99,2019
76178,Cléon,76,78297,Guyancourt,78,4.95,2019
76178,Cléon,76,93078,Villepinte,93,4.97,2019
76212,Darnétal,76,14478,Orbec,14,5.0,2019
76212,Darnétal,76,27016,Les Andelys,27,10.24,2019
76212,Darnétal,76,27056,Bernay,27,5.08,2019
76212,Darnétal,76,27151,Charleval,27,5.12,2019
76212,Darnétal,76,27188,Criquebeuf-sur-Seine,27,10.12,2019
76212,Darnétal,76,27226,Étrépagny,27,5.12,2019
76212,Darnétal,76,27229,Évreux,27,10.24,2019
76212,Darnétal,76,27275,Gaillon,27,5.08,2019
76212,Darnétal,76,27284,Gisors,27,15.32,2019
76212,Darnétal,76,27306,Guichainville,27,5.0,2019
76212,Darnétal,76,27348,Igoville,27,5.12,2019
76212,Darnétal,76,27370,Lisors,27,5.08,2019
76212,Darnétal,76,27375,Louviers,27,15.24,2019
76212,Darnétal,76,27493,Romilly-sur-Andelle,27,5.08,2019
76212,Darnétal,76,27638,Le Thuit de l'Oison,27,5.0,2019
76212,Darnétal,76,27681,Vernon,27,10.04,2019
76212,Darnétal,76,27701,Val-de-Reuil,27,15.04,2019
76212,Darnétal,76,60395,Méru,60,10.24,2019
76212,Darnétal,76,62261,Cucq,62,5.12,2019
76212,Darnétal,76,69256,Vaulx-en-Velin,69,5.04,2019
76212,Darnétal,76,75101,Paris 1er Arrondissement,75,5.12,2019
76212,Darnétal,76,75108,Paris 8e Arrondissement,75,10.0,2019
76212,Darnétal,76,75112,Paris 12e Arrondissement,75,5.08,2019
76212,Darnétal,76,76005,Amfreville-la-Mi-Voie,76,15.16,2019
76212,Darnétal,76,76057,Barentin,76,5.0,2019
76212,Darnétal,76,76069,Belbeuf,76,5.0,2019
76212,Darnétal,76,76100,Blainville-Crevon,76,5.08,2019
76212,Darnétal,76,76103,Bonsecours,76,20.24,2019
76212,Darnétal,76,76108,Bois-Guillaume,76,232.83,2019
76212,Darnétal,76,76111,Bois-l'Évêque,76,5.12,2019
76212,Darnétal,76,76114,Bolbec,76,5.08,2019
76212,Darnétal,76,76116,Boos,76,5.12,2019
76212,Darnétal,76,76146,Buchy,76,20.24,2019
76212,Darnétal,76,76152,Cailly,76,5.0,2019
76212,Darnétal,76,76157,Canteleu,76,55.32,2019
76212,Darnétal,76,76165,Caudebec-lès-Elbeuf,76,10.24,2019
76212,Darnétal,76,76178,Cléon,76,40.4,2019
76212,Darnétal,76,76212,Darnétal,76,773.28,2019
76212,Darnétal,76,76216,Déville-lès-Rouen,76,20.2,2019
76212,Darnétal,76,76217,Dieppe,76,5.12,2019
76212,Darnétal,76,76231,Elbeuf,76,5.0,2019
76212,Darnétal,76,76244,Esclavelles,76,5.0,2019
76212,Darnétal,76,76245,Eslettes,76,4.96,2019
76212,Darnétal,76,76260,Ferrières-en-Bray,76,10.16,2019
76212,Darnétal,76,76276,Forges-les-Eaux,76,5.08,2019
76212,Darnétal,76,76312,Gournay-en-Bray,76,20.28,2019
76212,Darnétal,76,76319,Grand-Couronne,76,20.16,2019
76212,Darnétal,76,76322,Le Grand-Quevilly,76,75.76,2019
76212,Darnétal,76,76351,Le Havre,76,20.36,2019
76212,Darnétal,76,76377,Isneauville,76,45.63,2019
76212,Darnétal,76,76402,Malaunay,76,14.92,2019
76212,Darnétal,76,76410,Maromme,76,20.2,2019
76212,Darnétal,76,76429,Le Mesnil-Esnard,76,45.44,2019
76212,Darnétal,76,76448,Montmain,76,5.04,2019
76212,Darnétal,76,76451,Mont-Saint-Aignan,76,126.39,2019
76212,Darnétal,76,76452,Montville,76,10.08,2019
76212,Darnétal,76,76457,Moulineaux,76,10.0,2019
76212,Darnétal,76,76462,Neufchâtel-en-Bray,76,5.04,2019
76212,Darnétal,76,76474,Notre-Dame-de-Bondeville,76,20.32,2019
76212,Darnétal,76,76475,Franqueville-Saint-Pierre,76,50.32,2019
76212,Darnétal,76,76484,Oissel,76,10.2,2019
76212,Darnétal,76,76497,Petit-Couronne,76,25.2,2019
76212,Darnétal,76,76498,Le Petit-Quevilly,76,80.87,2019
76212,Darnétal,76,76509,Préaux,76,5.04,2019
76212,Darnétal,76,76517,Quincampoix,76,10.08,2019
76212,Darnétal,76,76536,Roncherolles-sur-le-Vivier,76,5.12,2019
76212,Darnétal,76,76540,Rouen,76,1180.37,2019
76212,Darnétal,76,76541,Roumare,76,4.96,2019
76212,Darnétal,76,76575,Saint-Étienne-du-Rouvray,76,115.88,2019
76212,Darnétal,76,76591,Saint-Jacques-sur-Darnétal,76,60.52,2019
76212,Darnétal,76,76599,Saint-Léger-du-Bourg-Denis,76,10.12,2019
76212,Darnétal,76,76602,Saint-Maclou-de-Folleville,76,5.04,2019
76212,Darnétal,76,76636,Saint-Pierre-de-Varengeville,76,5.12,2019
76212,Darnétal,76,76640,Saint-Pierre-lès-Elbeuf,76,5.0,2019
76212,Darnétal,76,76648,Saint-Saëns,76,10.12,2019
76212,Darnétal,76,76657,Saint-Vigor-d'Ymonville,76,5.08,2019
76212,Darnétal,76,76660,Sandouville,76,5.08,2019
76212,Darnétal,76,76673,Servaville-Salmonville,76,5.12,2019
76212,Darnétal,76,76681,Sotteville-lès-Rouen,76,80.45,2019
76212,Darnétal,76,76705,Tourville-la-Rivière,76,15.08,2019
76212,Darnétal,76,76709,Le Trait,76,10.08,2019
76212,Darnétal,76,76728,La Vaupalière,76,15.2,2019
76212,Darnétal,76,76753,Ymare,76,10.08,2019
76212,Darnétal,76,76758,Yvetot,76,10.12,2019
76212,Darnétal,76,78335,Limay,78,5.0,2019
76212,Darnétal,76,78350,Louveciennes,78,5.0,2019
76212,Darnétal,76,80021,Amiens,80,5.12,2019
76212,Darnétal,76,95018,Argenteuil,95,5.04,2019
76212,Darnétal,76,BE72A,NEERPELT,BE,5.04,2019
76216,Déville-lès-Rouen,76,14118,Caen,14,4.58,2019
76216,Déville-lès-Rouen,76,22266,Rostrenen,22,3.02,2019
76216,Déville-lès-Rouen,76,27016,Les Andelys,27,4.11,2019
76216,Déville-lès-Rouen,76,27022,Le Val d'Hazey,27,1.07,2019
76216,Déville-lès-Rouen,76,27056,Bernay,27,0.96,2019
76216,Déville-lès-Rouen,76,27065,Beuzeville,27,1.02,2019
76216,Déville-lès-Rouen,76,27103,Bourg-Achard,27,5.65,2019
76216,Déville-lès-Rouen,76,27105,Grand Bourgtheroulde,27,5.0,2019
76216,Déville-lès-Rouen,76,27116,Brionne,27,2.89,2019
76216,Déville-lès-Rouen,76,27142,Champenard,27,3.66,2019
76216,Déville-lès-Rouen,76,27188,Criquebeuf-sur-Seine,27,4.89,2019
76216,Déville-lès-Rouen,76,27229,Évreux,27,5.65,2019
76216,Déville-lès-Rouen,76,27275,Gaillon,27,0.76,2019
76216,Déville-lès-Rouen,76,27285,Giverny,27,2.68,2019
76216,Déville-lès-Rouen,76,27299,Gravigny,27,2.85,2019
76216,Déville-lès-Rouen,76,27348,Igoville,27,3.01,2019
76216,Déville-lès-Rouen,76,27351,Incarville,27,7.11,2019
76216,Déville-lès-Rouen,76,27375,Louviers,27,16.38,2019
76216,Déville-lès-Rouen,76,27428,Le Neubourg,27,1.07,2019
76216,Déville-lès-Rouen,76,27528,Le Vaudreuil,27,21.47,2019
76216,Déville-lès-Rouen,76,27562,Saint-Marcel,27,2.98,2019
76216,Déville-lès-Rouen,76,27681,Vernon,27,5.85,2019
76216,Déville-lès-Rouen,76,27701,Val-de-Reuil,27,35.87,2019
76216,Déville-lès-Rouen,76,28007,Anet,28,4.11,2019
76216,Déville-lès-Rouen,76,33063,Bordeaux,33,0.96,2019
76216,Déville-lès-Rouen,76,38345,Rovon,38,5.7,2019
76216,Déville-lès-Rouen,76,40282,Saint-Sever,40,6.8,2019
76216,Déville-lès-Rouen,76,50184,Flamanville,50,2.98,2019
76216,Déville-lès-Rouen,76,59350,Lille,59,4.11,2019
76216,Déville-lès-Rouen,76,59402,Millam,59,2.98,2019
76216,Déville-lès-Rouen,76,60159,Compiègne,60,3.02,2019
76216,Déville-lès-Rouen,76,75102,Paris 2e Arrondissement,75,7.72,2019
76216,Déville-lès-Rouen,76,75105,Paris 5e Arrondissement,75,3.01,2019
76216,Déville-lès-Rouen,76,75106,Paris 6e Arrondissement,75,10.2,2019
76216,Déville-lès-Rouen,76,75107,Paris 7e Arrondissement,75,3.81,2019
76216,Déville-lès-Rouen,76,75108,Paris 8e Arrondissement,75,9.7,2019
76216,Déville-lès-Rouen,76,75112,Paris 12e Arrondissement,75,5.81,2019
76216,Déville-lès-Rouen,76,75117,Paris 17e Arrondissement,75,4.39,2019
76216,Déville-lès-Rouen,76,75119,Paris 19e Arrondissement,75,3.67,2019
76216,Déville-lès-Rouen,76,76020,Anneville-Ambourville,76,3.62,2019
76216,Déville-lès-Rouen,76,76034,Val-de-Scie,76,2.22,2019
76216,Déville-lès-Rouen,76,76035,Aumale,76,2.68,2019
76216,Déville-lès-Rouen,76,76036,Auppegard,76,3.4,2019
76216,Déville-lès-Rouen,76,76039,Les Authieux-sur-le-Port-Saint-Ouen,76,3.82,2019
76216,Déville-lès-Rouen,76,76043,Auzebosc,76,2.68,2019
