commune_origine,dep_origine,code_origine,commune_destination,dep_destination,code_destination,flux,annee
Saint-Jacques-sur-Darnétal,76,76591,Boulogne-Billancourt,92,92012,5.14,2019
Saint-Jacques-sur-Darnétal,76,76591,Issy-les-Moulineaux,92,92040,5.14,2019
Saint-Jacques-sur-Darnétal,76,76591,Rueil-Malmaison,92,92063,5.14,2019
Saint-Léger-du-Bourg-Denis,76,76599,Paris 12e Arrondissement,75,75112,5.3,2019
Saint-Léger-du-Bourg-Denis,76,76599,Paris 15e Arrondissement,75,75115,5.45,2019
Saint-Léger-du-Bourg-Denis,76,76599,Bihorel,76,76095,9.72,2019
Saint-Léger-du-Bourg-Denis,76,76599,Bonsecours,76,76103,5.3,2019
Saint-Léger-du-Bourg-Denis,76,76599,Bois-Guillaume,76,76108,10.59,2019
Saint-Léger-du-Bourg-Denis,76,76599,Canteleu,76,76157,15.9,2019
Saint-Léger-du-Bourg-Denis,76,76599,Darnétal,76,76212,133.85,2019
Saint-Léger-du-Bourg-Denis,76,76599,Grand-Couronne,76,76319,5.45,2019
Saint-Léger-du-Bourg-Denis,76,76599,Maromme,76,76410,5.15,2019
Saint-Léger-du-Bourg-Denis,76,76599,Le Mesnil-Esnard,76,76429,46.32,2019
Saint-Léger-du-Bourg-Denis,76,76599,Mont-Saint-Aignan,76,76451,47.06,2019
Saint-Léger-du-Bourg-Denis,76,76599,Franqueville-Saint-Pierre,76,76475,20.89,2019
Saint-Léger-du-Bourg-Denis,76,76599,Le Petit-Quevilly,76,76498,5.15,2019
Saint-Léger-du-Bourg-Denis,76,76599,Rouen,76,76540,227.71,2019
Saint-Léger-du-Bourg-Denis,76,76599,Saint-Étienne-du-Rouvray,76,76575,10.29,2019
Saint-Léger-du-Bourg-Denis,76,76599,Saint-Jacques-sur-Darnétal,76,76591,5.3,2019
Saint-Léger-du-Bourg-Denis,76,76599,Saint-Léger-du-Bourg-Denis,76,76599,267.57,2019
Sainte-Marguerite-sur-Duclair,76,76608,Barentin,76,76057,45.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Bolbec,76,76114,5.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Rives-en-Seine,76,76164,5.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Déville-lès-Rouen,76,76216,5.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Duclair,76,76222,5.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Épinay-sur-Duclair,76,76237,5.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Terres-de-Caux,76,76258,5.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Le Havre,76,76351,5.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Limésy,76,76385,5.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Maromme,76,76410,5.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Le Mesnil-Esnard,76,76429,5.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Mont-Saint-Aignan,76,76451,5.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Offranville,76,76482,5.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Le Petit-Quevilly,76,76498,5.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Rouen,76,76540,40.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Saint-Étienne-du-Rouvray,76,76575,10.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Sainte-Marguerite-sur-Duclair,76,76608,240.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Saint-Paër,76,76631,10.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Le Trait,76,76709,75.0,2019
Sainte-Marguerite-sur-Duclair,76,76608,Yvetot,76,76758,10.0,2019
Saint-Martin-de-Boscherville,76,76614,Canteleu,76,76157,15.02,2019
Saint-Martin-de-Boscherville,76,76614,Déville-lès-Rouen,76,76216,25.05,2019
Saint-Martin-de-Boscherville,76,76614,Mont-Saint-Aignan,76,76451,5.03,2019
Saint-Martin-de-Boscherville,76,76614,Rouen,76,76540,70.22,2019
Saint-Martin-de-Boscherville,76,76614,Saint-Martin-de-Boscherville,76,76614,190.48,2019
Saint-Martin-de-Boscherville,76,76614,La Vaupalière,76,76728,30.03,2019
Saint-Martin-du-Vivier,76,76617,Caen,14,14118,4.96,2019
Saint-Martin-du-Vivier,76,76617,Vimoutiers,61,61508,4.96,2019
Saint-Martin-du-Vivier,76,76617,Berck,62,62108,4.96,2019
Saint-Martin-du-Vivier,76,76617,Bihorel,76,76095,79.28,2019
Saint-Martin-du-Vivier,76,76617,Bois-Guillaume,76,76108,49.55,2019
Saint-Martin-du-Vivier,76,76617,Buchy,76,76146,4.96,2019
Saint-Martin-du-Vivier,76,76617,Isneauville,76,76377,9.91,2019
Saint-Martin-du-Vivier,76,76617,Mesnières-en-Bray,76,76427,4.96,2019
Saint-Martin-du-Vivier,76,76617,Le Mesnil-Esnard,76,76429,4.96,2019
Saint-Martin-du-Vivier,76,76617,Mont-Saint-Aignan,76,76451,14.87,2019
Saint-Martin-du-Vivier,76,76617,Rouen,76,76540,79.28,2019
Saint-Martin-du-Vivier,76,76617,Saint-Jacques-sur-Darnétal,76,76591,4.96,2019
Saint-Martin-du-Vivier,76,76617,Saint-Martin-du-Vivier,76,76617,89.19,2019
Saint-Paër,76,76631,Barentin,76,76057,20.0,2019
Saint-Paër,76,76631,Canteleu,76,76157,10.0,2019
Saint-Paër,76,76631,Duclair,76,76222,45.0,2019
Saint-Paër,76,76631,Grand-Couronne,76,76319,10.0,2019
Saint-Paër,76,76631,Le Mesnil-Esnard,76,76429,5.0,2019
Saint-Paër,76,76631,Mont-Saint-Aignan,76,76451,30.0,2019
Saint-Paër,76,76631,Le Petit-Quevilly,76,76498,5.0,2019
Saint-Paër,76,76631,Rouen,76,76540,15.0,2019
Saint-Paër,76,76631,Saint-Paër,76,76631,140.0,2019
Saint-Paër,76,76631,Yvetot,76,76758,10.0,2019
Saint-Pierre-de-Manneville,76,76634,Lille,59,59350,5.07,2019
Saint-Pierre-de-Manneville,76,76634,Mortagne-au-Perche,61,61293,10.14,2019
Saint-Pierre-de-Manneville,76,76634,Canteleu,76,76157,20.27,2019
Saint-Pierre-de-Manneville,76,76634,Déville-lès-Rouen,76,76216,35.47,2019
Saint-Pierre-de-Manneville,76,76634,Duclair,76,76222,5.07,2019
Saint-Pierre-de-Manneville,76,76634,Le Mesnil-Esnard,76,76429,10.14,2019
Saint-Pierre-de-Manneville,76,76634,Offranville,76,76482,5.07,2019
Saint-Pierre-de-Manneville,76,76634,Rouen,76,76540,30.41,2019
Saint-Pierre-de-Manneville,76,76634,Saint-Étienne-du-Rouvray,76,76575,5.07,2019
Saint-Pierre-de-Manneville,76,76634,Saint-Pierre-de-Manneville,76,76634,91.22,2019
Saint-Pierre-de-Varengeville,76,76636,Tours,37,37261,5.03,2019
Saint-Pierre-de-Varengeville,76,76636,Lille,59,59350,5.03,2019
Saint-Pierre-de-Varengeville,76,76636,Paris 12e Arrondissement,75,75112,5.03,2019
Saint-Pierre-de-Varengeville,76,76636,Barentin,76,76057,60.42,2019
Saint-Pierre-de-Varengeville,76,76636,Bois-Guillaume,76,76108,10.07,2019
Saint-Pierre-de-Varengeville,76,76636,Canteleu,76,76157,5.03,2019
Saint-Pierre-de-Varengeville,76,76636,Déville-lès-Rouen,76,76216,5.03,2019
Saint-Pierre-de-Varengeville,76,76636,Duclair,76,76222,115.8,2019
Saint-Pierre-de-Varengeville,76,76636,Le Grand-Quevilly,76,76322,5.03,2019
Saint-Pierre-de-Varengeville,76,76636,Maromme,76,76410,5.03,2019
Saint-Pierre-de-Varengeville,76,76636,Le Mesnil-Esnard,76,76429,15.1,2019
Saint-Pierre-de-Varengeville,76,76636,Mont-Saint-Aignan,76,76451,25.17,2019
Saint-Pierre-de-Varengeville,76,76636,Rouen,76,76540,35.24,2019
Saint-Pierre-de-Varengeville,76,76636,Saint-Pierre-de-Varengeville,76,76636,221.54,2019
Saint-Pierre-lès-Elbeuf,76,76640,Caen,14,14118,4.96,2019
Saint-Pierre-lès-Elbeuf,76,76640,Montbéliard,25,25388,4.96,2019
Saint-Pierre-lès-Elbeuf,76,76640,Grand Bourgtheroulde,27,27105,4.88,2019
Saint-Pierre-lès-Elbeuf,76,76640,Brionne,27,27116,4.88,2019
Saint-Pierre-lès-Elbeuf,76,76640,Évreux,27,27229,5.13,2019
Saint-Pierre-lès-Elbeuf,76,76640,La Haye-Malherbe,27,27322,5.04,2019
Saint-Pierre-lès-Elbeuf,76,76640,Louviers,27,27375,19.92,2019
Saint-Pierre-lès-Elbeuf,76,76640,Routot,27,27500,10.17,2019
Saint-Pierre-lès-Elbeuf,76,76640,Saint-Didier-des-Bois,27,27534,5.04,2019
Saint-Pierre-lès-Elbeuf,76,76640,La Saussaye,27,27616,5.04,2019
Saint-Pierre-lès-Elbeuf,76,76640,Val-de-Reuil,27,27701,9.83,2019
Saint-Pierre-lès-Elbeuf,76,76640,Roubaix,59,59512,5.13,2019
Saint-Pierre-lès-Elbeuf,76,76640,Hénin-Beaumont,62,62427,4.88,2019
Saint-Pierre-lès-Elbeuf,76,76640,Paris 5e Arrondissement,75,75105,5.13,2019
Saint-Pierre-lès-Elbeuf,76,76640,Paris 15e Arrondissement,75,75115,5.13,2019
Saint-Pierre-lès-Elbeuf,76,76640,Bonsecours,76,76103,5.22,2019
Saint-Pierre-lès-Elbeuf,76,76640,Bois-Guillaume,76,76108,5.13,2019
Saint-Pierre-lès-Elbeuf,76,76640,Canteleu,76,76157,4.96,2019
Saint-Pierre-lès-Elbeuf,76,76640,Caudebec-lès-Elbeuf,76,76165,4.96,2019
Saint-Pierre-lès-Elbeuf,76,76640,Cléon,76,76178,4.96,2019
Saint-Pierre-lès-Elbeuf,76,76640,Elbeuf,76,76231,417.86,2019
Saint-Pierre-lès-Elbeuf,76,76640,Forges-les-Eaux,76,76276,4.88,2019
Saint-Pierre-lès-Elbeuf,76,76640,Grand-Couronne,76,76319,5.04,2019
Saint-Pierre-lès-Elbeuf,76,76640,Le Grand-Quevilly,76,76322,40.35,2019
Saint-Pierre-lès-Elbeuf,76,76640,La Londe,76,76391,4.88,2019
Saint-Pierre-lès-Elbeuf,76,76640,Le Mesnil-Esnard,76,76429,9.92,2019
Saint-Pierre-lès-Elbeuf,76,76640,Mont-Saint-Aignan,76,76451,39.03,2019
Saint-Pierre-lès-Elbeuf,76,76640,Oissel,76,76484,5.13,2019
Saint-Pierre-lès-Elbeuf,76,76640,Orival,76,76486,9.92,2019
Saint-Pierre-lès-Elbeuf,76,76640,Le Petit-Quevilly,76,76498,19.92,2019
Saint-Pierre-lès-Elbeuf,76,76640,Rouen,76,76540,40.09,2019
Saint-Pierre-lès-Elbeuf,76,76640,Saint-Aubin-lès-Elbeuf,76,76561,15.05,2019
Saint-Pierre-lès-Elbeuf,76,76640,Saint-Étienne-du-Rouvray,76,76575,9.92,2019
Saint-Pierre-lès-Elbeuf,76,76640,Saint-Pierre-lès-Elbeuf,76,76640,1098.21,2019
Saint-Pierre-lès-Elbeuf,76,76640,Sotteville-lès-Rouen,76,76681,24.71,2019
Sotteville-lès-Rouen,76,76681,Caen,14,14118,4.83,2019
Sotteville-lès-Rouen,76,76681,Bernay,27,27056,2.58,2019
Sotteville-lès-Rouen,76,76681,Mesnils-sur-Iton,27,27198,5.64,2019
Sotteville-lès-Rouen,76,76681,Évreux,27,27229,17.25,2019
Sotteville-lès-Rouen,76,76681,Louviers,27,27375,3.64,2019
Sotteville-lès-Rouen,76,76681,Pont-de-l'Arche,27,27469,2.52,2019
Sotteville-lès-Rouen,76,76681,Le Vaudreuil,27,27528,2.95,2019
Sotteville-lès-Rouen,76,76681,Val-de-Reuil,27,27701,12.49,2019
Sotteville-lès-Rouen,76,76681,Maintenon,28,28227,6.13,2019
Sotteville-lès-Rouen,76,76681,Toulouse,31,31555,3.87,2019
Sotteville-lès-Rouen,76,76681,Rennes,35,35238,7.2,2019
Sotteville-lès-Rouen,76,76681,Saint-Père-Marc-en-Poulet,35,35306,3.8,2019
Sotteville-lès-Rouen,76,76681,Saint-Étienne-de-Chigny,37,37217,1.03,2019
Sotteville-lès-Rouen,76,76681,Grenoble,38,38185,2.89,2019
Sotteville-lès-Rouen,76,76681,Nantes,44,44109,3.56,2019
Sotteville-lès-Rouen,76,76681,Angers,49,49007,1.02,2019
Sotteville-lès-Rouen,76,76681,Sotteville,50,50580,0.94,2019
Sotteville-lès-Rouen,76,76681,Lille,59,59350,5.54,2019
Sotteville-lès-Rouen,76,76681,La Madeleine,59,59368,2.71,2019
Sotteville-lès-Rouen,76,76681,Auchel,62,62048,2.61,2019
Sotteville-lès-Rouen,76,76681,Boulogne-sur-Mer,62,62160,3.45,2019
Sotteville-lès-Rouen,76,76681,Paris 2e Arrondissement,75,75102,5.7,2019
Sotteville-lès-Rouen,76,76681,Paris 7e Arrondissement,75,75107,5.8,2019
Sotteville-lès-Rouen,76,76681,Paris 12e Arrondissement,75,75112,6.41,2019
Sotteville-lès-Rouen,76,76681,Paris 13e Arrondissement,75,75113,6.24,2019
Sotteville-lès-Rouen,76,76681,Paris 14e Arrondissement,75,75114,2.58,2019
Sotteville-lès-Rouen,76,76681,Paris 15e Arrondissement,75,75115,2.85,2019
Sotteville-lès-Rouen,76,76681,Paris 16e Arrondissement,75,75116,2.9,2019
Sotteville-lès-Rouen,76,76681,Paris 19e Arrondissement,75,75119,0.93,2019
Sotteville-lès-Rouen,76,76681,Barentin,76,76057,6.14,2019
Sotteville-lès-Rouen,76,76681,Bihorel,76,76095,8.78,2019
Sotteville-lès-Rouen,76,76681,Bonsecours,76,76103,6.02,2019
Sotteville-lès-Rouen,76,76681,Bois-Guillaume,76,76108,16.15,2019
Sotteville-lès-Rouen,76,76681,Canteleu,76,76157,33.62,2019
Sotteville-lès-Rouen,76,76681,Cléon,76,76178,8.26,2019
Sotteville-lès-Rouen,76,76681,Criquetot-l'Esneval,76,76196,2.89,2019
Sotteville-lès-Rouen,76,76681,Darnétal,76,76212,11.93,2019
Sotteville-lès-Rouen,76,76681,Déville-lès-Rouen,76,76216,6.94,2019
Sotteville-lès-Rouen,76,76681,Dieppe,76,76217,7.72,2019
Sotteville-lès-Rouen,76,76681,Elbeuf,76,76231,18.86,2019
Sotteville-lès-Rouen,76,76681,Terres-de-Caux,76,76258,2.75,2019
Sotteville-lès-Rouen,76,76681,Forges-les-Eaux,76,76276,6.42,2019
Sotteville-lès-Rouen,76,76681,Grand-Camp,76,76318,2.94,2019
Sotteville-lès-Rouen,76,76681,Grand-Couronne,76,76319,13.69,2019
Sotteville-lès-Rouen,76,76681,Le Grand-Quevilly,76,76322,159.21,2019
Sotteville-lès-Rouen,76,76681,Le Havre,76,76351,13.19,2019
Sotteville-lès-Rouen,76,76681,Isneauville,76,76377,0.94,2019
Sotteville-lès-Rouen,76,76681,Maromme,76,76410,16.93,2019
Sotteville-lès-Rouen,76,76681,Mesnières-en-Bray,76,76427,5.87,2019
Sotteville-lès-Rouen,76,76681,Le Mesnil-Esnard,76,76429,25.53,2019
Sotteville-lès-Rouen,76,76681,Mont-Saint-Aignan,76,76451,314.47,2019
Sotteville-lès-Rouen,76,76681,Neufchâtel-en-Bray,76,76462,7.1,2019
Sotteville-lès-Rouen,76,76681,Franqueville-Saint-Pierre,76,76475,23.39,2019
Sotteville-lès-Rouen,76,76681,Offranville,76,76482,1.0,2019
Sotteville-lès-Rouen,76,76681,Oissel,76,76484,3.0,2019
Sotteville-lès-Rouen,76,76681,Pavilly,76,76495,2.84,2019
Sotteville-lès-Rouen,76,76681,Petit-Couronne,76,76497,12.24,2019
Sotteville-lès-Rouen,76,76681,Le Petit-Quevilly,76,76498,72.05,2019
Sotteville-lès-Rouen,76,76681,Quincampoix,76,76517,2.0,2019
Sotteville-lès-Rouen,76,76681,Rouen,76,76540,1096.79,2019
Sotteville-lès-Rouen,76,76681,Saint-Aubin-lès-Elbeuf,76,76561,2.0,2019
Sotteville-lès-Rouen,76,76681,Saint-Étienne-du-Rouvray,76,76575,311.27,2019
Sotteville-lès-Rouen,76,76681,Saint-Laurent-en-Caux,76,76597,6.01,2019
Sotteville-lès-Rouen,76,76681,Saint-Martin-du-Bec,76,76615,5.0,2019
Sotteville-lès-Rouen,76,76681,Saint-Pierre-lès-Elbeuf,76,76640,3.56,2019
Sotteville-lès-Rouen,76,76681,Sotteville-lès-Rouen,76,76681,4186.87,2019
Sotteville-lès-Rouen,76,76681,Thiétreville,76,76689,9.45,2019
Sotteville-lès-Rouen,76,76681,Versailles,78,78646,3.01,2019
Sotteville-lès-Rouen,76,76681,Amiens,80,80021,2.82,2019
Sotteville-lès-Rouen,76,76681,Poitiers,86,86194,0.93,2019
Sotteville-lès-Rouen,76,76681,Montrouge,92,92049,2.54,2019
Sotteville-lès-Rouen,76,76681,Nanterre,92,92050,1.13,2019
Sotteville-lès-Rouen,76,76681,Saint-Cloud,92,92064,3.37,2019
Sotteville-lès-Rouen,76,76681,Sèvres,92,92072,3.39,2019
Sotteville-lès-Rouen,76,76681,Aubervilliers,93,93001,3.28,2019
Sotteville-lès-Rouen,76,76681,Saint-Denis,93,93066,3.28,2019
Sotteville-lès-Rouen,76,76681,Créteil,94,94028,3.75,2019
Sotteville-lès-Rouen,76,76681,Le Kremlin-Bicêtre,94,94043,3.37,2019
Sotteville-lès-Rouen,76,76681,Vitry-sur-Seine,94,94081,6.44,2019
Sotteville-lès-Rouen,76,76681,Pontoise,95,95500,7.82,2019
Sotteville-lès-Rouen,76,76681,Sarcelles,95,95585,1.0,2019
Sotteville-sous-le-Val,76,76682,Alizay,27,27008,5.0,2019
Sotteville-sous-le-Val,76,76682,Évreux,27,27229,5.0,2019
Sotteville-sous-le-Val,76,76682,Pont-de-l'Arche,27,27469,5.0,2019
Sotteville-sous-le-Val,76,76682,Romilly-sur-Andelle,27,27493,10.0,2019
Sotteville-sous-le-Val,76,76682,Reims,51,51454,5.0,2019
Sotteville-sous-le-Val,76,76682,Paris 16e Arrondissement,75,75116,5.0,2019
Sotteville-sous-le-Val,76,76682,Cléon,76,76178,10.0,2019
Sotteville-sous-le-Val,76,76682,Elbeuf,76,76231,25.0,2019
Sotteville-sous-le-Val,76,76682,Le Mesnil-Esnard,76,76429,15.0,2019
Sotteville-sous-le-Val,76,76682,Oissel,76,76484,5.0,2019
Sotteville-sous-le-Val,76,76682,Rouen,76,76540,15.0,2019
Sotteville-sous-le-Val,76,76682,Saint-Étienne-du-Rouvray,76,76575,5.0,2019
Sotteville-sous-le-Val,76,76682,Sotteville-sous-le-Val,76,76682,40.0,2019
Sotteville-sous-le-Val,76,76682,Tourville-la-Rivière,76,76705,10.0,2019
Sotteville-sous-le-Val,76,76682,Cergy,95,95127,5.0,2019
Tourville-la-Rivière,76,76705,Lille,59,59350,4.86,2019
Tourville-la-Rivière,76,76705,Boos,76,76116,4.86,2019
Tourville-la-Rivière,76,76705,Cléon,76,76178,86.04,2019
Tourville-la-Rivière,76,76705,Elbeuf,76,76231,107.02,2019
Tourville-la-Rivière,76,76705,Le Grand-Quevilly,76,76322,9.83,2019
Tourville-la-Rivière,76,76705,Le Mesnil-Esnard,76,76429,4.75,2019
Tourville-la-Rivière,76,76705,Mont-Saint-Aignan,76,76451,14.36,2019
Tourville-la-Rivière,76,76705,Franqueville-Saint-Pierre,76,76475,4.97,2019
Tourville-la-Rivière,76,76705,Oissel,76,76484,14.35,2019
Tourville-la-Rivière,76,76705,Le Petit-Quevilly,76,76498,4.86,2019
Tourville-la-Rivière,76,76705,Rouen,76,76540,15.04,2019
Tourville-la-Rivière,76,76705,Saint-Aubin-lès-Elbeuf,76,76561,14.81,2019
Tourville-la-Rivière,76,76705,Saint-Étienne-du-Rouvray,76,76575,23.74,2019
Tourville-la-Rivière,76,76705,Sotteville-lès-Rouen,76,76681,10.06,2019
Tourville-la-Rivière,76,76705,Tourville-la-Rivière,76,76705,219.31,2019
Tourville-la-Rivière,76,76705,Yvetot,76,76758,4.64,2019
Tourville-la-Rivière,76,76705,Nanterre,92,92050,4.97,2019
Le Trait,76,76709,Évreux,27,27229,5.06,2019
Le Trait,76,76709,Routot,27,27500,5.22,2019
Le Trait,76,76709,Volvic,63,63470,5.0,2019
Le Trait,76,76709,Barentin,76,76057,116.67,2019
Le Trait,76,76709,Canteleu,76,76157,37.89,2019
Le Trait,76,76709,Rives-en-Seine,76,76164,9.81,2019
Le Trait,76,76709,Duclair,76,76222,9.51,2019
Le Trait,76,76709,Le Havre,76,76351,4.33,2019
Le Trait,76,76709,Maromme,76,76410,4.9,2019
Le Trait,76,76709,Mont-Saint-Aignan,76,76451,23.96,2019
Le Trait,76,76709,Rouen,76,76540,42.96,2019
Le Trait,76,76709,Saint-Étienne-du-Rouvray,76,76575,4.33,2019
Le Trait,76,76709,Saint-Paër,76,76631,9.51,2019
Le Trait,76,76709,Sotteville-lès-Rouen,76,76681,4.61,2019
Le Trait,76,76709,Le Trait,76,76709,627.42,2019
Le Trait,76,76709,Yvetot,76,76758,33.88,2019
Le Trait,76,76709,Jouy-le-Moutier,95,95323,4.9,2019
Val-de-la-Haye,76,76717,Cailly,76,76152,5.06,2019
Val-de-la-Haye,76,76717,Canteleu,76,76157,25.3,2019
Val-de-la-Haye,76,76717,Déville-lès-Rouen,76,76216,10.13,2019
Val-de-la-Haye,76,76717,Mont-Saint-Aignan,76,76451,15.18,2019
Val-de-la-Haye,76,76717,Franqueville-Saint-Pierre,76,76475,5.05,2019
Val-de-la-Haye,76,76717,Petit-Couronne,76,76497,15.17,2019
Val-de-la-Haye,76,76717,Rouen,76,76540,10.12,2019
Val-de-la-Haye,76,76717,Val-de-la-Haye,76,76717,60.76,2019
Yainville,76,76750,Hauville,27,27316,5.0,2019
Yainville,76,76750,Barentin,76,76057,25.0,2019
Yainville,76,76750,Bois-Guillaume,76,76108,5.0,2019
Yainville,76,76750,Canteleu,76,76157,15.0,2019
Yainville,76,76750,Dieppe,76,76217,5.0,2019
Yainville,76,76750,Maromme,76,76410,5.0,2019
Yainville,76,76750,Mont-Saint-Aignan,76,76451,10.0,2019
Yainville,76,76750,Rouen,76,76540,10.0,2019
Yainville,76,76750,Le Trait,76,76709,55.0,2019
Yainville,76,76750,Yainville,76,76750,95.0,2019
Ymare,76,76753,Gouy,76,76313,9.82,2019
Ymare,76,76753,Le Grand-Quevilly,76,76322,4.86,2019
Ymare,76,76753,Le Mesnil-Esnard,76,76429,79.36,2019
Ymare,76,76753,Mont-Saint-Aignan,76,76451,19.92,2019
Ymare,76,76753,Franqueville-Saint-Pierre,76,76475,34.84,2019
Ymare,76,76753,Rouen,76,76540,29.69,2019
Ymare,76,76753,Ymare,76,76753,94.41,2019
Yville-sur-Seine,76,76759,Bourg-Achard,27,27103,8.54,2019
Yville-sur-Seine,76,76759,Barentin,76,76057,5.22,2019
Yville-sur-Seine,76,76759,Duclair,76,76222,17.97,2019
Yville-sur-Seine,76,76759,Grand-Couronne,76,76319,4.27,2019
Yville-sur-Seine,76,76759,Mont-Saint-Aignan,76,76451,4.27,2019
Yville-sur-Seine,76,76759,Petit-Couronne,76,76497,4.88,2019
Yville-sur-Seine,76,76759,Le Petit-Quevilly,76,76498,4.57,2019
Yville-sur-Seine,76,76759,Saint-Étienne-du-Rouvray,76,76575,4.27,2019
Yville-sur-Seine,76,76759,Yville-sur-Seine,76,76759,54.56,2019
Baillargues,34,34022,Digne-les-Bains,04,04070,5.22,2022
Baillargues,34,34022,Millau,12,12145,5.22,2022
Baillargues,34,34022,Saint-Affrique,12,12208,10.2,2022
Baillargues,34,34022,Vaucluse,25,25588,4.86,2022
Baillargues,34,34022,Nîmes,30,30189,29.8,2022
Baillargues,34,34022,Toulouse,31,31555,26.81,2022
Baillargues,34,34022,Pellegrue,33,33316,5.36,2022
Baillargues,34,34022,Pugnac,33,33341,5.36,2022
Baillargues,34,34022,Baillargues,34,34022,954.31,2022
Baillargues,34,34022,Béziers,34,34032,5.22,2022
Baillargues,34,34022,Castelnau-le-Lez,34,34057,95.01,2022
Baillargues,34,34022,Le Crès,34,34090,5.1,2022
Baillargues,34,34022,Jacou,34,34120,15.2,2022
Baillargues,34,34022,Lansargues,34,34127,9.5,2022
Baillargues,34,34022,Lattes,34,34129,10.2,2022
Baillargues,34,34022,Lunel,34,34145,129.64,2022
Baillargues,34,34022,Lunel-Viel,34,34146,4.98,2022
Baillargues,34,34022,Mauguio,34,34154,20.28,2022
Baillargues,34,34022,Montpellier,34,34172,377.42,2022
Baillargues,34,34022,Palavas-les-Flots,34,34192,10.2,2022
Baillargues,34,34022,Prades-le-Lez,34,34217,4.98,2022
Baillargues,34,34022,Saint-Aunès,34,34240,4.98,2022
Baillargues,34,34022,Saint-Brès,34,34244,5.1,2022
Baillargues,34,34022,Saint-Clément-de-Rivière,34,34247,4.98,2022
Baillargues,34,34022,Sète,34,34301,4.98,2022
Baillargues,34,34022,Vendargues,34,34327,5.1,2022
Baillargues,34,34022,Langogne,48,48080,4.86,2022
Baillargues,34,34022,Perpignan,66,66136,5.22,2022
Baillargues,34,34022,Lyon 8e Arrondissement,69,69388,5.1,2022
Baillargues,34,34022,Annecy,74,74010,5.1,2022
Baillargues,34,34022,Paris 5e Arrondissement,75,75105,5.1,2022
Baillargues,34,34022,Albi,81,81004,5.0,2022
Baillargues,34,34022,Rueil-Malmaison,92,92063,5.1,2022
Beaulieu,34,34027,Castelnaudary,11,11076,4.92,2022
Beaulieu,34,34027,Sommières,30,30321,14.13,2022
Beaulieu,34,34027,Beaulieu,34,34027,278.2,2022
Beaulieu,34,34027,Castries,34,34058,67.34,2022
Beaulieu,34,34027,Jacou,34,34120,4.92,2022
Beaulieu,34,34027,Lattes,34,34129,4.67,2022
Beaulieu,34,34027,Lunel,34,34145,38.22,2022
Beaulieu,34,34027,Montpellier,34,34172,58.14,2022
Beaulieu,34,34027,Restinclières,34,34227,5.05,2022
Beaulieu,34,34027,Entre-Vignes,34,34246,9.58,2022
Beaulieu,34,34027,La Grande-Motte,34,34344,9.34,2022
Beaulieu,34,34027,Lyon 6e Arrondissement,69,69386,4.79,2022
Castelnau-le-Lez,34,34057,Rabat-les-Trois-Seigneurs,09,09241,1.03,2022
Castelnau-le-Lez,34,34057,Marseille 8e Arrondissement,13,13208,7.95,2022
Castelnau-le-Lez,34,34057,Lanvéoc,29,29120,15.0,2022
Castelnau-le-Lez,34,34057,Alès,30,30007,2.78,2022
Castelnau-le-Lez,34,34057,Beaucaire,30,30032,5.0,2022
Castelnau-le-Lez,34,34057,Nîmes,30,30189,8.84,2022
Castelnau-le-Lez,34,34057,Toulouse,31,31555,3.75,2022
Castelnau-le-Lez,34,34057,Bouliac,33,33065,5.0,2022
Castelnau-le-Lez,34,34057,Gradignan,33,33192,10.0,2022
Castelnau-le-Lez,34,34057,Pessac,33,33318,5.0,2022
Castelnau-le-Lez,34,34057,Podensac,33,33327,5.0,2022
Castelnau-le-Lez,34,34057,Saint-Yzans-de-Médoc,33,33493,5.0,2022
Castelnau-le-Lez,34,34057,Baillargues,34,34022,55.42,2022
Castelnau-le-Lez,34,34057,Béziers,34,34032,1.23,2022
Castelnau-le-Lez,34,34057,Castelnau-le-Lez,34,34057,2965.77,2022
Castelnau-le-Lez,34,34057,Castries,34,34058,7.19,2022
Castelnau-le-Lez,34,34057,Clapiers,34,34077,69.0,2022
Castelnau-le-Lez,34,34057,Le Crès,34,34090,80.39,2022
Castelnau-le-Lez,34,34057,Frontignan,34,34108,2.89,2022
Castelnau-le-Lez,34,34057,Gigean,34,34113,1.49,2022
Castelnau-le-Lez,34,34057,Gignac,34,34114,5.78,2022
Castelnau-le-Lez,34,34057,Grabels,34,34116,6.74,2022
